,Answer,Score
mallo,False,202200.0
malta,False,202166.5
malte,False,245094.0
malti,False,231819.0
malto,False,255145.0
malva,False,169003.5
malve,False,211931.0
mamba,False,127518.5
mambi,False,157171.0
mambo,False,180497.0
mamma,True,117855.5
mamme,False,160783.0
mammi,False,147508.0
mammo,False,170834.0
manaa,False,157089.5
manae,False,182484.0
manai,False,169209.0
manao,False,192535.0
manca,False,196225.5
mance,False,239153.0
manco,False,249204.0
manda,False,179727.5
mande,False,222655.0
mandi,False,209380.0
mando,False,232706.0
manga,False,179523.5
mangi,False,209176.0
mango,False,232502.0
mania,False,203369.5
manie,False,246297.0
manna,False,158837.0
manne,False,201764.5
manni,False,188489.5
manno,False,211815.5
mansa,False,203399.5
manse,False,246327.0
mansi,False,233052.0
manso,False,256378.0
manta,False,207696.5
mante,False,250624.0
manti,False,237349.0
manto,False,260675.0
manul,False,203840.0
manza,False,167403.5
manze,False,210331.0
manzi,False,197056.0
manzo,True,220382.0
maona,False,217498.5
maone,False,260426.0
maori,False,261334.0
mappa,False,138431.0
mappe,False,181358.5
mappi,False,168083.5
mappo,False,191409.5
marca,True,210759.5
marce,False,253687.0
march,False,196130.0
marci,False,240412.0
marco,False,263738.0
marea,True,223933.5
maree,False,203133.5
marga,False,194057.5
margi,False,223710.0
margo,False,247036.0
maria,False,217903.5
marie,False,260831.0
marma,False,169970.5
marmi,False,199623.0
marmo,True,222949.0
marna,False,212030.5
marne,False,254958.0
marni,False,241683.0
marno,False,265009.0
marra,False,170465.5
marre,False,213393.0
marsa,False,217933.5
marsc,False,239074.0
marse,False,260861.0
marsi,False,247586.0
marso,False,270912.0
marte,False,265158.0
marza,False,181937.5
marze,False,224865.0
marzi,False,211590.0
marzo,True,234916.0
masca,False,202224.5
masce,False,245152.0
maser,False,248969.0
massa,True,158419.0
masse,False,201346.5
massi,False,188071.5
masso,False,211397.5
masti,False,243348.0
masut,False,223628.0
match,False,190904.0
matre,False,263915.0
matta,False,168716.0
matte,False,211643.5
matti,False,198368.5
matto,True,221694.5
maura,False,200815.5
maure,False,243743.0
mauri,False,230468.0
mauro,False,253794.0
mauve,False,206597.0
mauvi,False,193322.0
mazut,False,187519.0
mazza,True,127969.5
mazze,False,170897.0
mazzi,False,157622.0
mazzo,True,180948.0
mbaka,False,117855.0
mbaya,False,117855.0
meaci,False,235197.0
meala,False,195309.0
meale,False,189696.5
meali,False,230773.0
mealo,False,254099.0
meami,False,194408.0
meane,False,195391.5
meano,False,259794.0
meare,False,209574.5
meata,False,211204.0
meate,False,205591.5
meati,False,246668.0
meato,False,269994.0
meava,False,178041.0
meavi,False,213505.0
meavo,False,236831.0
mecca,False,194371.5
meche,False,133142.5
media,True,229537.0
medie,False,162657.5
medio,True,227060.0
meera,False,210241.0
meero,False,207764.0
meino,False,245733.0
mekea,False,148410.0
mekee,False,96473.5
mekei,False,122607.0
mekeo,False,145933.0
melai,False,223162.0
melba,False,211390.0
melda,False,218413.0
melde,False,151533.5
meldi,False,192610.0
meldo,False,215936.0
melea,False,183332.0
melee,False,131395.5
melia,False,242055.0
melie,False,175175.5
melii,False,157609.0
melio,False,239578.0
melma,False,194122.0
melme,False,127242.5
meloe,False,180459.5
meloi,False,221536.0
melos,False,219538.0
menai,False,228692.0
mence,False,173561.5
menci,False,214638.0
menda,False,223943.0
mende,False,157063.5
mendi,False,198140.0
mendo,False,221466.0
menga,False,223739.0
menna,False,203052.5
menne,False,136173.0
menni,False,177249.5
menno,False,200575.5
menri,False,230092.0
mensa,True,247615.0
mense,False,180735.5
menta,True,251912.0
mente,True,185032.5
menti,False,226109.0
mento,True,249435.0
meoli,False,230216.0
meolo,False,198471.0
meoni,False,235911.0
meoti,False,246111.0
merca,False,254975.0
merce,True,188095.5
merci,False,229172.0
merco,False,252498.0
merda,False,238477.0
merde,False,171597.5
merga,False,238273.0
merge,False,171393.5
mergi,False,212470.0
mergo,False,235796.0
meria,False,262119.0
merie,False,195239.5
merio,False,259642.0
merla,False,250551.0
merle,False,183671.5
merli,False,224748.0
merlo,False,248074.0
mersa,False,262149.0
merse,False,195269.5
mersi,False,236346.0
merso,False,259672.0
merta,False,266446.0
merti,False,240643.0
merto,False,263969.0
merze,False,159273.5
mesca,False,246440.0
mesce,False,179560.5
mesci,False,220637.0
mesco,False,243963.0
messa,False,202634.5
messe,False,135755.0
messi,False,176831.5
messo,False,200157.5
mesta,False,257911.0
meste,False,191031.5
mesti,False,232108.0
mesto,False,255434.0
metal,False,225934.0
meteo,True,195693.0
meter,False,176285.0
metri,False,239400.0
metro,True,262726.0
metta,False,212931.5
mette,False,146052.0
metti,False,187128.5
metto,False,210454.5
mevio,False,221880.0
mezza,False,172185.0
mezze,False,105305.5
mezzi,False,146382.0
mezzo,True,169708.0
miasi,False,178162.0
micca,False,183735.5
micce,False,171207.5
micci,False,104359.5
micco,False,181258.5
miche,False,176858.0
micia,False,183191.0
micie,False,170663.0
micio,False,180714.0
micro,False,240569.0
miele,True,168224.5
mieli,False,161295.0
mieta,False,256566.0
miete,False,184119.5
mieti,False,177190.0
mieto,False,254089.0
migli,False,128125.0
migma,False,171136.0
migmi,False,91760.0
migra,False,227379.0
migri,False,148003.0
migro,False,224902.0
miler,False,215564.0
milia,False,179874.0
milii,False,112835.0
milio,False,177397.0
mille,True,170273.0
milza,False,195453.0
milze,False,182925.0
milzi,False,116077.0
milzo,False,192976.0
mimai,False,119297.0
mimma,False,151435.0
mimme,False,138907.0
mimmi,False,72059.0
mimmo,False,148958.0
minai,False,164483.0
minea,False,242979.0
minee,False,166723.5
minei,False,163603.0
mineo,False,240502.0
minga,False,213103.0
minge,False,200575.0
mingi,False,133727.0
mingo,False,210626.0
minia,False,185404.0
minii,False,118365.0
minio,False,182927.0
minna,False,192416.5
minne,False,179888.5
minse,False,224451.0
minsi,False,157603.0
minta,False,241276.0
minte,False,228748.0
minti,False,161900.0
minto,False,238799.0
mioma,False,209018.0
miomi,False,129642.0
miope,False,230769.0
miopi,False,163921.0
miosi,False,177605.0
mirai,False,179017.0
mirra,False,204045.0
mirre,False,191517.0
mirri,False,124669.0
mirro,False,201568.0
mirti,False,176434.0
mirto,False,253333.0
misfa,False,214598.0
misfo,False,212121.0
misia,False,191403.0
misie,False,178875.0
misii,False,124364.0
misio,False,188926.0
missa,False,191998.5
missi,False,112622.5
misso,False,189521.5
mista,False,247275.0
miste,False,234747.0
misti,False,167899.0
misto,True,244798.0
mitra,False,254567.0
mitre,False,242039.0
mitri,False,175191.0
mitro,False,252090.0
mitti,False,122919.5
mitto,False,199818.5
mixai,False,124497.0
mixer,False,181108.0
mocci,False,179026.5
mochi,False,184677.0
mocoa,False,192297.0
modem,False,167945.0
modii,False,155549.0
modio,False,186710.0
moena,False,267460.0
moene,False,195013.5
moggi,False,163811.0
mogia,False,240163.0
mogie,False,227635.0
mogio,False,186878.0
mogli,False,202792.0
mogol,False,138761.0
mohur,False,179520.0
moina,False,258668.0
moine,False,246140.0
moira,False,272851.0
moire,False,260323.0
molai,False,233620.0
molca,False,245369.0
molce,False,232841.0
molci,False,219566.0
molco,False,192084.0
molla,False,203895.0
molle,False,191367.0
molli,False,178092.0
mollo,False,150610.0
moloc,False,154665.0
molse,False,240015.0
molsi,False,226740.0
molta,False,256840.0
molte,True,244312.0
molti,True,231037.0
molto,True,203555.0
molva,False,223677.0
molve,False,211149.0
mommi,False,146726.0
mommo,False,119244.0
monca,False,250899.0
monco,False,197614.0
monda,False,234401.0
monde,False,221873.0
mondi,False,208598.0
mondo,True,181116.0
monel,False,226204.0
monna,False,213510.5
monne,False,200982.5
monsu,False,215820.0
monta,False,262370.0
monte,True,249842.0
monti,False,236567.0
monto,False,209085.0
moqui,False,176527.0
morai,False,253684.0
morbi,False,216109.0
morbo,False,188627.0
morda,False,248935.0
morde,False,236407.0
mordi,False,223132.0
mordo,False,195650.0
morfi,False,218424.0
morfo,False,190942.0
moria,False,272577.0
morie,False,260049.0
morii,False,188131.0
morio,False,219292.0
morir,False,186936.0
morra,False,225139.0
morre,False,212611.0
morro,False,171854.0
morsa,False,272607.0
morse,False,260079.0
morsi,False,246804.0
morso,True,219322.0
morta,False,276904.0
morte,True,264376.0
morti,False,251101.0
morto,True,223619.0
morva,False,243741.0
morve,False,231213.0
mosca,False,256898.0
mosce,False,244370.0
mosci,False,231095.0
mosco,False,203613.0
mossa,False,213092.5
mosse,False,200564.5
mossi,False,187289.5
mosso,False,159807.5
mosti,False,242566.0
mosto,False,215084.0
motel,False,235512.0
motta,False,223389.5
motte,False,210861.5
motti,False,197586.5
motto,False,170104.5
mouse,False,234681.0
movie,False,222287.0
movil,False,196946.0
mozza,False,182643.0
mozze,False,170115.0
mozzi,False,156840.0
mozzo,False,129358.0
mucca,True,166097.5
mucci,False,140294.5
mucco,False,163620.5
muchi,False,145945.0
mudai,False,182370.0
muffa,True,142262.5
muffe,False,129734.5
muffi,False,116459.5
muffo,False,139785.5
mufti,False,175274.0
mugge,False,138354.0
muggi,False,125079.0
mughi,False,130278.0
mugic,False,167116.0
mugik,False,130416.0
mugli,False,164060.0
mugne,False,183030.0
mugni,False,169755.0
mulsa,False,213811.0
mulse,False,201283.0
mulsi,False,188008.0
mulso,False,211334.0
multa,False,218108.0
multe,False,205580.0
multi,False,192305.0
multo,False,215631.0
mundi,False,169866.0
munga,False,195465.0
munge,False,182937.0
mungi,False,169662.0
mungo,False,192988.0
munii,False,134865.0
munse,False,206813.0
munsi,False,193538.0
munta,False,223638.0
munte,False,211110.0
munti,False,197835.0
munto,False,221161.0
muoia,False,239313.0
muoio,False,181765.0
muone,False,220912.0
muoni,False,207637.0
muore,False,235095.0
muori,False,221820.0
muova,False,210477.0
muove,False,197949.0
muovi,False,184674.0
muovo,False,152929.0
murai,False,214952.0
murge,False,197471.0
muria,False,233845.0
murie,False,221317.0
murmi,False,160109.0
murra,False,186407.0
murre,False,173879.0
musai,False,206417.0
musco,False,215689.0
musei,False,205537.0
museo,True,228863.0
music,False,190995.0
musli,False,187939.0
musme,False,164849.0
mussa,False,174360.5
musse,False,161832.5
mussi,False,148557.5
musso,False,171883.5
mutai,False,209726.0
mutto,False,182180.5
mutua,False,178013.0
mutue,False,165485.0
mutui,False,152210.0
mutuo,True,175536.0
nabab,False,100431.0
nabla,False,174269.5
nabli,False,203922.0
nabuk,False,153162.0
nadir,False,226072.0
nafta,False,192315.5
nafte,False,235243.0
nagra,False,200979.5
nahua,False,153911.5
naibi,False,159082.0
naide,False,236333.0
naidi,False,166105.0
naira,False,225357.5
naive,False,231139.0
nakfa,False,141747.5
nandu,False,155098.0
nanfa,False,137187.5
nanfe,False,180115.0
nanna,False,130080.0
nanne,False,173007.5
nante,False,212792.0
nanzi,False,159224.0
napea,False,208222.5
napee,False,187422.5
nappa,False,145611.0
nappe,False,188538.5
nappi,False,175263.5
nappo,False,198589.5
narco,False,270918.0
nardi,False,231094.0
nardo,False,254420.0
narra,False,177645.5
narri,False,207298.0
narro,False,230624.0
nasai,False,182388.0
nasca,False,209404.5
nasce,False,252332.0
nasci,False,239057.0
nasco,False,262383.0
nashi,False,200851.0
naspi,False,232547.0
naspo,False,255873.0
nassa,False,165599.0
nasse,False,208526.5
nassi,False,195251.5
nasso,False,218577.5
nasua,False,199432.5
nasue,False,242360.0
natai,False,185697.0
natel,False,243474.0
natia,False,219857.5
natie,False,262785.0
natii,False,190867.0
natio,False,272836.0
natta,False,175896.0
natte,False,218823.5
nause,False,242643.0
nauta,False,204012.5
nauti,False,233665.0
navig,False,193704.0
ndoga,False,214733.0
ndoge,False,202205.0
ndogi,False,188930.0
ndogo,False,157185.0
nebbi,False,152681.5
necai,False,233659.0
necce,False,134672.0
necci,False,175748.5
nechi,False,181399.0
nefas,False,211313.0
negai,False,217992.0
neghi,False,165732.0
negli,False,199514.0
negra,False,245195.0
negre,False,178315.5
negri,False,219392.0
negro,False,242718.0
negus,False,191968.0
nella,False,200617.0
nelle,False,133737.5
nelli,False,174814.0
nello,False,198140.0
nembi,False,188601.0
nembo,False,211927.0
nemea,False,186346.0
nemee,False,134409.5
nemei,False,160543.0
nemeo,False,183869.0
nence,False,135729.5
nenci,False,176806.0
nenia,False,209753.0
nenie,False,142873.5
neper,False,165800.0
nerba,False,238634.0
nerbi,False,212831.0
nerbo,False,236157.0
nervi,False,214660.0
nervo,True,237986.0
nesce,False,186740.5
nesci,False,227817.0
nessi,False,184011.5
nesso,False,207337.5
nesta,False,265091.0
nesti,False,239288.0
nesto,False,262614.0
netta,False,220111.5
nette,False,153232.0
netti,False,194308.5
netto,False,217634.5
neuma,False,228923.0
neumi,False,203120.0
neuna,False,191382.5
neuno,False,188905.5
neura,False,252211.0
neure,False,185331.5
neuri,False,226408.0
neuro,False,249734.0
nevai,False,212644.0
nevic,False,197222.0
newco,False,204692.0
ngala,False,166255.0
nguni,False,129345.5
nibbi,False,88472.5
nicce,False,178387.5
nicci,False,111539.5
nicol,False,209331.0
nidio,False,172059.0
niego,False,233096.0
nieve,False,158136.5
nievi,False,151207.0
nievo,False,228106.0
niffa,False,167080.5
niffe,False,154552.5
niffi,False,87704.5
niffo,False,164603.5
night,False,156819.0
nigra,False,234559.0
nigre,False,222031.0
nigri,False,155183.0
nigro,False,232082.0
nimbi,False,124392.0
nimbo,False,201291.0
nimby,False,132753.0
ninfa,False,170767.0
ninfe,False,158239.0
ninfi,False,91391.0
ninfo,False,168290.0
ninna,False,163659.5
ninne,False,151131.5
ninni,False,84283.5
ninno,False,161182.5
niobi,False,154090.0
niqab,False,156943.0
nisba,False,219463.0
nitra,False,261747.0
nitri,False,182371.0
nitro,False,259270.0
niuna,False,180746.5
niune,False,168218.5
niuni,False,101370.5
niuno,False,178269.5
nivea,False,226931.0
nivee,False,150675.5
nivei,False,147555.0
niveo,False,224454.0
nobel,False,208672.0
nocca,False,212009.5
nocuo,False,192609.0
nodri,False,229682.0
noema,False,265535.0
noemi,False,239732.0
noesi,False,254740.0
nogai,False,228450.0
noghi,False,176190.0
noire,False,267503.0
nomai,False,236634.0
nomea,False,261557.0
nomee,False,185301.5
nomin,False,167451.0
nonii,False,135765.0
nonio,False,166926.0
nonna,True,184753.5
nonne,False,172225.5
nonni,False,158950.5
nonno,True,131468.5
noria,False,279757.0
norie,False,267229.0
norma,True,264779.0
norme,False,252251.0
normi,False,238976.0
normo,False,211494.0
norna,False,227238.5
norne,False,214710.5
norte,False,271556.0
nosco,False,210793.0
notai,False,255638.0
noter,False,258676.0
notta,False,230569.5
notte,True,218041.5
notti,False,204766.5
notto,False,177284.5
novai,False,223102.0
novio,False,188710.0
novit,False,217915.0
nozze,True,177295.0
nuche,False,166400.0
nudai,False,189550.0
nudit,False,184363.0
nudri,False,190950.0
nugae,False,202993.0
nulla,True,172343.0
nulle,False,159815.0
nulli,False,146540.0
nullo,False,169866.0
numer,False,200940.0
nummi,False,137794.0
nummo,False,161120.0
nunci,False,148532.0
nunzi,False,119710.0
nuoce,False,226821.0
nuoci,False,213546.0
nuora,True,254803.0
nuore,False,242275.0
nuota,False,250820.0
nuoti,False,225017.0
nuoto,True,193272.0
nuova,False,217657.0
nuove,False,205129.0
nuovi,False,191854.0
nuovo,True,160109.0
nurse,False,228527.0
nutka,False,189519.0
nutra,False,244109.0
nutre,False,231581.0
nutri,False,218306.0
nutro,False,241632.0
nyala,False,144163.0
nylon,False,108117.0
obbed,False,138047.0
obbli,False,143667.0
obedi,False,192714.0
obeli,False,204788.0
obelo,False,170607.0
obera,False,250469.0
oberi,False,224666.0
obero,False,190485.0
obesa,False,242189.0
obese,False,169742.5
obesi,False,216386.0
obeso,False,182205.0
obice,False,213695.0
obici,False,143467.0
obiti,False,154938.0
obito,False,177710.0
oblai,False,202446.0
oblia,False,221339.0
oblii,False,136893.0
oblio,False,161355.0
oboli,False,137029.0
obolo,False,127556.0
ocche,False,139588.5
occhi,False,126313.5
occup,False,140905.5
ocimi,False,157805.0
ocimo,False,180577.0
ocrea,False,269605.0
ocree,False,193349.5
oculi,False,200806.0
oculo,False,166625.0
odano,False,188125.0
oddio,False,125583.0
odeon,False,145218.0
odiai,False,164075.0
odici,False,150021.0
odier,False,224066.0
odila,False,228353.0
odile,False,215825.0
odili,False,145597.0
odilo,False,168369.0
odimi,False,142187.0
odine,False,221520.0
odino,False,174064.0
odire,False,235703.0
odita,False,244248.0
odite,False,231720.0
oditi,False,161492.0
odito,False,184264.0
odiva,False,211085.0
odivi,False,128329.0
odivo,False,151101.0
odono,False,139805.0
odora,False,189264.0
odore,True,176736.0
odori,False,163461.0
odoro,False,153988.0
odrai,False,229064.0
oecio,False,207414.0
offra,False,188826.5
offre,False,176298.5
offri,False,163023.5
offro,False,128842.5
ofide,False,199543.0
ofidi,False,129315.0
ofite,False,227512.0
ofiti,False,157284.0
ogiva,False,211039.0
ogive,False,198511.0
ohibo,False,128064.0
ohila,False,207145.0
ohime,False,191207.0
oiana,False,212394.0
oidii,False,122343.0
oidio,False,129398.0
okapi,False,192387.0
oleai,False,241512.0
oleum,False,202454.0
olezz,False,152092.0
olfai,False,203661.0
oliai,False,175767.0
olier,False,235758.0
olino,False,185756.0
olire,False,247395.0
olita,False,255940.0
olite,False,243412.0
oliti,False,173184.0
olito,False,195956.0
oliva,True,222777.0
olive,False,210249.0
olivi,False,140021.0
olivo,False,162793.0
olmii,False,150973.0
olmio,False,175435.0
olona,False,186773.0
olone,False,174245.0
olora,False,200956.0
olore,False,188428.0
olori,False,175153.0
oloro,False,165680.0
oltra,False,262733.0
oltre,True,250205.0
oltri,False,236930.0
oltro,False,202749.0
omaha,False,155869.0
omani,False,230810.0
omano,False,196629.0
omari,False,244993.0
omaro,False,210812.0
omasi,False,236713.0
omaso,False,202532.0
ombra,True,225525.0
ombre,False,212997.0
ombri,False,199722.0
ombro,False,165541.0
omega,False,233371.0
omeri,False,239724.0
omero,False,205543.0
omese,False,184800.5
omesi,False,231444.0
omini,False,159796.0
omino,False,182568.0
omise,False,235927.0
omisi,False,165699.0
omnia,False,241927.0
omone,False,171057.0
omoni,False,157782.0
omore,False,185240.0
omori,False,171965.0
onchi,False,176611.0
oncia,False,247764.0
ondai,False,213036.0
ondul,False,176944.0
onera,False,273577.0
onere,False,201130.5
oneri,False,247774.0
onero,False,213593.0
onese,False,192850.5
onesi,False,239494.0
onest,False,241217.0
onice,False,236803.0
onici,False,166575.0
onira,False,264785.0
onire,False,252257.0
oniro,False,204801.0
onita,False,260802.0
onite,False,248274.0
oniti,False,178046.0
onito,False,200818.0
oniva,False,227639.0
onivi,False,144883.0
onivo,False,167655.0
onlus,False,199530.0
onora,False,205818.0
onore,True,193290.0
onori,False,180015.0
onoro,False,170542.0
onrai,False,245618.0
opaca,False,195723.0
opaci,False,231187.0
opaco,False,197006.0
opala,False,191299.0
opale,False,240038.0
opali,False,226763.0
opalo,False,192582.0
opata,False,207194.0
opera,True,267175.0
opere,False,194728.5
operi,False,241372.0
opero,False,207191.0
opica,False,242929.0
opici,False,160173.0
opico,False,182945.0
opima,False,235095.0
opime,False,222567.0
opimi,False,152339.0
opimo,False,175111.0
opina,False,244200.0
opini,False,161444.0
opino,False,184216.0
oppia,False,191135.5
oppio,False,131151.5
oppla,False,179567.5
oprai,False,239216.0
oprii,False,173663.0
optai,False,233990.0
opter,False,237028.0
oraci,False,251933.0
orada,False,199971.0
orade,False,248710.0
orafa,False,195263.0
orafe,False,244002.0
orafi,False,230727.0
orafo,False,196546.0
orala,False,212045.0
orale,False,260784.0
orali,False,247509.0
oralo,False,213328.0
orami,False,244099.0
orane,False,266479.0
orano,False,219023.0
orare,False,220294.0
orari,False,207019.0
orata,False,227940.0
orate,False,276679.0
orati,False,263404.0
orato,False,229223.0
orava,False,194777.0
oravi,False,230241.0
oravo,False,196060.0
orbai,False,220716.0
orche,False,204230.0
orchi,False,190955.0
orcio,False,202124.0
ordii,False,161827.0
ordin,False,213010.0
ordir,False,156012.0
orera,False,227553.0
orero,False,167569.0
orfea,False,247790.0
orfee,False,171534.5
orgia,False,246441.0
orgie,False,233913.0
oribi,False,157398.0
orice,False,251147.0
orici,False,180919.0
orige,False,234445.0
origi,False,164217.0
origo,False,186989.0
orina,False,264946.0
orine,False,252418.0
orini,False,182190.0
orino,False,204962.0
orlai,False,239898.0
orler,False,174560.0
orlon,False,155296.0
ormai,False,235732.0
ornai,False,245428.0
orner,False,180090.0
orobi,False,155384.0
oroci,False,178905.0
oroki,False,139769.0
oroma,False,196874.0
orome,False,184346.0
oromi,False,171071.0
oromo,False,161598.0
orrai,False,200980.0
orrea,False,225903.0
orree,False,149647.5
orrei,False,200100.0
orreo,False,165919.0
orrii,False,135427.0
orzai,False,215318.0
osaci,False,242696.0
osage,False,239269.0
osagi,False,225994.0
osala,False,202808.0
osale,False,251547.0
osali,False,238272.0
osalo,False,204091.0
osami,False,234862.0
osane,False,257242.0
osano,False,209786.0
osare,True,271425.0
osata,False,218703.0
osate,False,267442.0
osati,False,254167.0
osato,False,219986.0
osava,False,185540.0
osavi,False,221004.0
osavo,False,186823.0
oscar,False,237896.0
osche,False,194993.0
oschi,False,181718.0
oscur,False,213870.0
osera,False,278684.0
osero,False,218700.0
osino,False,195725.0
osmii,False,160942.0
osmio,False,185404.0
ospit,False,222647.0
ossea,False,210848.0
ossee,False,134592.5
ossei,False,185045.0
osseo,False,150864.0
ossia,False,204818.0
ostai,False,245499.0
osteo,False,210438.0
ostia,False,264392.0
ostie,False,251864.0
ostio,False,204408.0
ostri,False,246899.0
ostro,False,212718.0
osura,False,252530.0
osure,False,240002.0
otica,False,258491.0
otici,False,175735.0
otico,False,198507.0
otide,False,229465.0
otidi,False,159237.0
otite,False,206238.5
otiti,False,136010.5
otria,False,273671.0
otrio,False,213687.0
ottri,False,187321.0
ottur,False,165813.0
ovaia,False,187861.0
ovaie,False,236600.0
ovaio,False,189144.0
ovale,False,225032.0
ovali,False,211757.0
ovari,False,231635.0
ovata,False,192188.0
ovate,False,240927.0
ovati,False,227652.0
ovato,False,193471.0
overa,False,252169.0
overi,False,226366.0
overo,False,192185.0
ovest,True,219809.0
ovile,False,210971.0
ovili,False,140743.0
ovina,False,229194.0
ovine,False,216666.0
ovini,False,146438.0
ovino,False,169210.0
ovoli,False,138729.0
ovolo,False,129256.0
ovrai,False,224210.0
ovula,False,206137.0
ovuli,False,180334.0
ovulo,False,146153.0
ovvia,False,181856.0
ovvie,False,169328.0
ovvii,False,97410.0
ovvio,True,121872.0
oyana,False,164704.0
ozena,False,230914.0
ozene,False,158467.5
oziai,False,152149.0
ozier,False,212140.0
ozino,False,162138.0
ozoni,False,137352.0
ozono,False,127879.0
pabbi,False,158336.5
pacai,False,168591.0
pacca,False,151751.0
pacco,False,204729.5
pachi,False,187054.0
pacia,False,202751.5
pacio,False,255730.0
pacta,False,207078.5
padda,False,137606.5
padre,True,238154.0
padri,False,224879.0
paese,True,203293.5
paesi,False,249937.0
pafia,False,182403.5
pafie,False,225331.0
pafii,False,153413.0
pafio,False,235382.0
pagai,False,152924.0
pager,False,226685.0
paggi,False,166188.0
paghe,False,184662.0
paghi,False,171387.0
pagri,False,225047.0
pagro,False,248373.0
paini,False,178289.0
paino,False,258568.0
paisa,False,211492.5
palai,False,165274.0
palco,False,245269.0
palea,False,205464.5
palee,False,184664.5
palei,False,235117.0
paleo,False,258443.0
pales,False,233119.0
palii,False,170444.0
palio,False,252413.0
palla,False,150816.5
palle,False,193744.0
palli,False,180469.0
pallo,False,203795.0
palma,True,184456.5
palme,False,227384.0
palmi,False,214109.0
palmo,False,237435.0
palpa,False,151708.0
palpi,False,181360.5
palpo,False,204686.5
palta,False,203761.5
palte,False,246689.0
palto,False,256740.0
pampa,False,147542.0
pampe,False,190469.5
panai,False,170804.0
panca,True,197820.5
pance,False,240748.0
panda,False,181322.5
pande,False,224250.0
pandi,False,210975.0
pando,False,234301.0
panel,False,228581.0
pania,False,204964.5
panie,False,247892.0
panna,True,160432.0
panne,True,203359.5
panni,False,190084.5
panno,True,213410.5
pansa,False,204994.5
panse,False,247922.0
pansi,False,234647.0
panso,False,257973.0
panta,False,209291.5
pants,False,236946.0
panza,False,168998.5
panze,False,211926.0
paoli,False,243051.0
paolo,False,211306.0
paone,False,262021.0
paoni,False,248746.0
papas,False,124644.0
pappa,False,118658.5
pappe,False,161586.0
pappi,False,148311.0
pappo,False,171637.0
papua,False,143686.5
parai,False,185338.0
parca,False,212354.5
parce,False,255282.0
parci,False,242007.0
parco,True,265333.0
pardi,False,225509.0
pardo,False,248835.0
parei,False,255181.0
pareo,False,278507.0
paria,False,219498.5
parie,False,262426.0
parii,False,190508.0
pario,False,272477.0
parit,False,250874.0
parka,False,173218.5
parla,False,207930.5
parli,False,237583.0
parlo,False,260909.0
parma,False,204520.5
parme,False,247448.0
parra,False,172060.5
parre,False,214988.0
parro,False,225039.0
parsa,False,219528.5
parse,False,262456.0
parsi,False,249181.0
parso,False,272507.0
parta,False,223825.5
parte,True,266753.0
parti,False,253478.0
parto,False,276804.0
party,False,208266.0
parva,False,190662.5
parve,False,233590.0
parvi,False,220315.0
parvo,False,243641.0
pasca,False,203819.5
pasce,False,246747.0
pasci,False,233472.0
pasco,False,256798.0
pasmi,False,225638.0
pasmo,False,248964.0
passa,False,160014.0
passe,False,202941.5
passi,False,189666.5
passo,True,212992.5
pasta,True,215290.5
paste,False,258218.0
pasti,False,244943.0
pasto,True,268269.0
patch,False,192499.0
pater,False,253873.0
patia,False,214272.5
patie,False,257200.0
patii,False,185282.0
patio,False,267251.0
patos,False,247211.0
patre,False,265510.0
patri,False,252235.0
patta,False,170311.0
patte,False,213238.5
patti,False,199963.5
patto,False,223289.5
paura,True,202410.5
paure,False,245338.0
pausa,True,194130.5
pause,False,237058.0
pausi,False,223783.0
pauso,False,247109.0
pavia,False,181736.5
pavie,False,224664.0
pazza,False,129564.5
pazze,False,172492.0
pazzi,False,159217.0
pazzo,True,182543.0
peace,False,195715.5
peaci,False,236792.0
peana,False,202599.0
peani,False,238063.0
peara,False,216782.0
peata,False,212799.0
peate,False,207186.5
pecan,False,220614.0
pecca,False,195966.5
pecce,False,129087.0
pecci,False,170163.5
pecco,False,193489.5
pechi,False,175814.0
pecia,False,246967.0
pecie,False,180087.5
pedin,False,197869.0
pedio,False,228655.0
pegli,False,193929.0
pegni,False,199624.0
pegno,False,222950.0
pekoe,False,147132.5
pelai,False,224757.0
pelea,False,184927.0
pelee,False,132990.5
pelei,False,159124.0
peleo,False,182450.0
peler,False,163042.0
pella,False,195032.0
pelle,True,128152.5
pelli,False,169229.0
pello,False,192555.0
pelta,False,247977.0
pelte,False,181097.5
pelvi,False,189011.0
penai,False,230287.0
pence,False,175156.5
penda,False,225538.0
pende,False,158658.5
pendi,False,199735.0
pendo,False,223061.0
penei,False,164654.0
peneo,False,187980.0
pener,False,168572.0
penna,True,204647.5
penne,False,137768.0
penny,False,133632.5
pensa,False,249210.0
pensi,False,223407.0
penso,False,246733.0
penta,False,253507.0
pente,False,186627.5
penti,False,227704.0
pento,False,251030.0
peoci,False,236235.0
peone,False,196429.5
peoni,False,237506.0
peota,False,273509.0
peote,False,206629.5
pepai,False,186125.0
pepli,False,167647.0
peplo,False,190973.0
pepsi,False,179245.0
perbi,False,207246.0
perca,False,256570.0
perda,False,240072.0
perde,False,173192.5
perdi,False,214269.0
perdo,False,237595.0
perfa,False,235364.0
perfo,False,232887.0
perii,False,179268.0
perla,False,252146.0
perle,False,185266.5
perni,False,232038.0
perno,False,255364.0
persa,False,263744.0
perse,False,196864.5
persi,False,237941.0
perso,False,261267.0
pervi,False,209075.0
pesah,False,192004.0
pesai,False,236286.0
pesca,True,248035.0
pesce,True,181155.5
pesci,False,222232.0
pesco,False,245558.0
peser,False,174571.0
