,Number,After 1,2,After 2,3,After 3,4,After 4,5,After 5,6,After 6,7,After 7,8,After 8,9
guild,4,195,shily,3,build,1,guild,,,,,,,,,,
guile,4,83,suing,2,guide,1,guile,,,,,,,,,,
guilt,4,63,suint,3,built,2,guilt,,,,,,,,,,
guise,3,83,suing,1,guise,,,,,,,,,,,,
gulch,3,195,shily,3,gulch,,,,,,,,,,,,
gully,4,195,shily,4,badge,1,gully,,,,,,,,,,
gumbo,4,66,snool,4,opium,2,gumbo,,,,,,,,,,
gummy,4,195,shily,18,pygmy,1,gummy,,,,,,,,,,
guppy,4,195,shily,18,pygmy,1,guppy,,,,,,,,,,
gusto,4,8,phono,2,ditto,1,gusto,,,,,,,,,,
gusty,4,21,shiny,4,algid,1,gusty,,,,,,,,,,
gypsy,4,195,shily,4,kusso,1,gypsy,,,,,,,,,,
habit,4,50,cunit,2,admit,1,habit,,,,,,,,,,
hairy,5,35,carry,3,dairy,2,fairy,1,hairy,,,,,,,,
halve,3,45,mauls,3,halve,,,,,,,,,,,,
handy,5,112,layin,10,scand,2,dandy,1,handy,,,,,,,,
happy,5,112,layin,17,ducks,4,bumph,1,happy,,,,,,,,
hardy,3,35,carry,2,hardy,,,,,,,,,,,,
harem,3,42,baler,1,harem,,,,,,,,,,,,
harpy,4,35,carry,2,hardy,1,harpy,,,,,,,,,,
harry,3,35,carry,3,harry,,,,,,,,,,,,
harsh,4,35,carry,5,kasha,2,harsh,,,,,,,,,,
haste,3,10,schul,1,haste,,,,,,,,,,,,
hasty,4,18,patsy,4,shuln,1,hasty,,,,,,,,,,
hatch,5,50,cunit,7,lymph,3,howbe,1,hatch,,,,,,,,
hater,4,17,tater,5,elchi,1,hater,,,,,,,,,,
haunt,4,50,cunit,6,dight,1,haunt,,,,,,,,,,
haute,3,10,schul,1,haute,,,,,,,,,,,,
haven,4,55,penal,6,ashen,1,haven,,,,,,,,,,
havoc,4,33,salon,2,bayou,1,havoc,,,,,,,,,,
hazel,4,55,penal,6,baghs,1,hazel,,,,,,,,,,
heady,3,11,lymph,2,heady,,,,,,,,,,,,
heard,4,6,lindy,2,beard,1,heard,,,,,,,,,,
heart,2,2,heart,,,,,,,,,,,,,,
heath,3,3,death,1,heath,,,,,,,,,,,,
heave,4,42,plush,2,chafe,1,heave,,,,,,,,,,
heavy,4,11,lymph,2,heady,1,heavy,,,,,,,,,,
hedge,3,83,suing,3,hedge,,,,,,,,,,,,
hefty,3,12,pithy,1,hefty,,,,,,,,,,,,
heist,4,56,sleet,2,exist,1,heist,,,,,,,,,,
helix,3,106,lined,1,helix,,,,,,,,,,,,
hello,4,19,melon,2,cello,1,hello,,,,,,,,,,
hence,4,83,suing,3,fence,2,hence,,,,,,,,,,
heron,3,10,order,2,heron,,,,,,,,,,,,
hilly,3,195,shily,1,hilly,,,,,,,,,,,,
hinge,4,83,suing,3,binge,1,hinge,,,,,,,,,,
hippo,4,66,snool,4,opium,1,hippo,,,,,,,,,,
hippy,3,195,shily,1,hippy,,,,,,,,,,,,
hitch,5,63,suint,7,ditch,3,cowps,1,hitch,,,,,,,,
hoard,3,2,board,1,hoard,,,,,,,,,,,,
hobby,4,71,cundy,19,blogs,1,hobby,,,,,,,,,,
hoist,4,26,cunit,4,fehme,1,hoist,,,,,,,,,,
holly,5,71,cundy,19,blogs,4,aflaj,1,holly,,,,,,,,
homer,4,20,scowl,8,nymph,1,homer,,,,,,,,,,
honey,4,21,wynds,3,boney,2,honey,,,,,,,,,,
honor,3,18,myrrh,1,honor,,,,,,,,,,,,
horde,3,7,gnash,1,horde,,,,,,,,,,,,
horny,3,18,myrrh,1,horny,,,,,,,,,,,,
horse,3,7,gnash,1,horse,,,,,,,,,,,,
hotel,3,7,mulct,2,hotel,,,,,,,,,,,,
hotly,3,26,cunit,2,hotly,,,,,,,,,,,,
hound,5,71,cundy,7,bumfs,3,pshaw,1,hound,,,,,,,,
house,3,22,gusli,2,house,,,,,,,,,,,,
hovel,4,21,wynds,2,golem,1,hovel,,,,,,,,,,
hover,4,20,scowl,8,nymph,1,hover,,,,,,,,,,
howdy,4,71,cundy,6,whomp,1,howdy,,,,,,,,,,
human,3,112,layin,1,human,,,,,,,,,,,,
humid,4,195,shily,5,cumin,1,humid,,,,,,,,,,
humor,4,57,croon,5,virus,1,humor,,,,,,,,,,
humph,4,195,shily,5,hemps,1,humph,,,,,,,,,,
humus,3,195,shily,1,humus,,,,,,,,,,,,
hunch,4,195,shily,5,hemps,1,hunch,,,,,,,,,,
hunky,4,195,shily,2,duchy,1,hunky,,,,,,,,,,
hurry,5,63,cursi,4,alarm,2,furry,1,hurry,,,,,,,,
husky,4,195,shily,5,hypha,2,husky,,,,,,,,,,
hussy,5,195,shily,5,hypha,2,husky,1,hussy,,,,,,,,
hutch,5,63,suint,3,butch,2,dutch,1,hutch,,,,,,,,
hydro,3,57,croon,1,hydro,,,,,,,,,,,,
hyena,4,55,penal,6,ashen,1,hyena,,,,,,,,,,
hymen,4,106,lined,5,meshy,1,hymen,,,,,,,,,,
hyper,5,102,drier,22,buhls,2,cheer,1,hyper,,,,,,,,
icily,3,195,shily,1,icily,,,,,,,,,,,,
icing,3,195,shily,2,icing,,,,,,,,,,,,
ideal,4,55,penal,2,equal,1,ideal,,,,,,,,,,
idiom,3,66,snool,3,idiom,,,,,,,,,,,,
idiot,4,26,stout,5,piing,1,idiot,,,,,,,,,,
idler,4,102,drier,3,cider,1,idler,,,,,,,,,,
idyll,3,195,shily,1,idyll,,,,,,,,,,,,
igloo,3,66,snool,1,igloo,,,,,,,,,,,,
iliac,4,112,layin,4,alibi,1,iliac,,,,,,,,,,
image,4,42,plush,8,awing,1,image,,,,,,,,,,
imbue,3,83,suing,2,imbue,,,,,,,,,,,,
impel,3,106,lined,2,impel,,,,,,,,,,,,
imply,4,195,shily,6,milds,1,imply,,,,,,,,,,
inane,4,42,plush,8,awing,1,inane,,,,,,,,,,
inbox,3,66,snool,2,inbox,,,,,,,,,,,,
incur,3,63,cursi,1,incur,,,,,,,,,,,,
index,3,106,lined,1,index,,,,,,,,,,,,
inept,3,56,sleet,2,inept,,,,,,,,,,,,
inert,3,29,trier,2,inert,,,,,,,,,,,,
infer,4,102,drier,15,final,1,infer,,,,,,,,,,
ingot,4,26,stout,5,piing,1,ingot,,,,,,,,,,
inlay,3,112,layin,1,inlay,,,,,,,,,,,,
inlet,4,56,sleet,2,filet,1,inlet,,,,,,,,,,
inner,4,102,drier,15,final,1,inner,,,,,,,,,,
input,3,63,suint,3,input,,,,,,,,,,,,
inter,3,29,trier,1,inter,,,,,,,,,,,,
intro,3,21,trout,1,intro,,,,,,,,,,,,
ionic,3,71,cundy,2,ionic,,,,,,,,,,,,
irate,4,3,crate,2,grate,1,irate,,,,,,,,,,
irony,4,57,croon,4,dingy,1,irony,,,,,,,,,,
islet,3,56,sleet,1,islet,,,,,,,,,,,,
issue,3,83,suing,1,issue,,,,,,,,,,,,
itchy,4,63,suint,7,ditch,1,itchy,,,,,,,,,,
ivory,4,57,croon,5,fluid,1,ivory,,,,,,,,,,
jaunt,5,50,cunit,6,dight,3,ajiva,1,jaunt,,,,,,,,
jazzy,5,112,layin,17,ducks,4,bumph,1,jazzy,,,,,,,,
jelly,5,106,lined,16,shell,2,belly,1,jelly,,,,,,,,
jerky,4,102,drier,10,merry,2,jerky,,,,,,,,,,
jetty,3,12,pithy,1,jetty,,,,,,,,,,,,
jewel,4,106,lined,9,beeps,1,jewel,,,,,,,,,,
jiffy,4,195,shily,13,pownd,2,jiffy,,,,,,,,,,
joint,3,26,cunit,2,joint,,,,,,,,,,,,
joist,4,26,cunit,4,fehme,1,joist,,,,,,,,,,
joker,5,20,scowl,8,nymph,2,boxer,1,joker,,,,,,,,
jolly,5,71,cundy,19,blogs,4,aflaj,1,jolly,,,,,,,,
joust,4,26,cunit,3,doubt,2,joust,,,,,,,,,,
judge,5,83,suing,6,blaud,2,fudge,1,judge,,,,,,,,
juice,3,83,suing,1,juice,,,,,,,,,,,,
juicy,3,195,shily,2,juicy,,,,,,,,,,,,
jumbo,5,66,snool,4,opium,2,gumbo,1,jumbo,,,,,,,,
jumpy,5,195,shily,18,pygmy,2,dumpy,1,jumpy,,,,,,,,
junta,3,18,patsy,1,junta,,,,,,,,,,,,
junto,3,8,phono,1,junto,,,,,,,,,,,,
juror,5,57,croon,5,virus,2,furor,1,juror,,,,,,,,
kappa,4,112,layin,6,gamma,1,kappa,,,,,,,,,,
karma,4,35,carry,5,kasha,1,karma,,,,,,,,,,
kayak,3,112,layin,1,kayak,,,,,,,,,,,,
kebab,4,55,penal,2,decay,1,kebab,,,,,,,,,,
khaki,3,71,slick,1,khaki,,,,,,,,,,,,
kinky,4,195,shily,13,pownd,1,kinky,,,,,,,,,,
kiosk,3,66,snool,1,kiosk,,,,,,,,,,,,
kitty,4,21,shiny,5,baked,1,kitty,,,,,,,,,,
knack,4,71,slick,4,abuna,1,knack,,,,,,,,,,
knave,4,42,plush,8,awing,1,knave,,,,,,,,,,
knead,3,55,penal,2,knead,,,,,,,,,,,,
kneed,3,106,lined,3,kneed,,,,,,,,,,,,
kneel,3,106,lined,1,kneel,,,,,,,,,,,,
knelt,4,56,sleet,2,dwelt,1,knelt,,,,,,,,,,
knife,3,83,suing,1,knife,,,,,,,,,,,,
knock,3,66,snool,2,knock,,,,,,,,,,,,
knoll,3,66,snool,1,knoll,,,,,,,,,,,,
known,4,66,snool,2,knock,1,known,,,,,,,,,,
koala,3,5,lymph,1,koala,,,,,,,,,,,,
krill,5,63,cursi,13,gland,3,wharf,1,krill,,,,,,,,
label,4,55,penal,6,baghs,1,label,,,,,,,,,,
labor,4,28,armor,5,lavas,1,labor,,,,,,,,,,
laden,4,55,penal,2,alien,1,laden,,,,,,,,,,
ladle,4,45,mauls,4,badge,1,ladle,,,,,,,,,,
lager,3,42,baler,2,lager,,,,,,,,,,,,
lance,4,45,mauls,3,halve,1,lance,,,,,,,,,,
lanky,3,112,layin,1,lanky,,,,,,,,,,,,
lapel,3,55,penal,1,lapel,,,,,,,,,,,,
lapse,4,45,mauls,3,false,1,lapse,,,,,,,,,,
large,4,10,garis,2,barge,1,large,,,,,,,,,,
larva,4,35,carry,5,kasha,1,larva,,,,,,,,,,
lasso,3,33,salon,1,lasso,,,,,,,,,,,,
latch,4,50,cunit,7,lymph,1,latch,,,,,,,,,,
later,4,17,tater,5,elchi,1,later,,,,,,,,,,
lathe,3,3,table,1,lathe,,,,,,,,,,,,
latte,3,10,schul,1,latte,,,,,,,,,,,,
laugh,3,112,layin,1,laugh,,,,,,,,,,,,
layer,4,42,baler,2,lager,1,layer,,,,,,,,,,
leach,3,11,lymph,2,leach,,,,,,,,,,,,
leafy,3,11,lymph,2,leafy,,,,,,,,,,,,
leaky,4,11,lymph,2,leafy,1,leaky,,,,,,,,,,
leant,3,12,lends,1,leant,,,,,,,,,,,,
leapt,3,12,lends,1,leapt,,,,,,,,,,,,
learn,3,6,lindy,1,learn,,,,,,,,,,,,
lease,3,42,plush,1,lease,,,,,,,,,,,,
leash,4,11,lymph,2,leach,1,leash,,,,,,,,,,
least,3,12,lends,1,least,,,,,,,,,,,,
leave,3,42,plush,1,leave,,,,,,,,,,,,
ledge,4,83,suing,3,hedge,2,ledge,,,,,,,,,,
leech,3,106,lined,2,leech,,,,,,,,,,,,
leery,4,102,drier,10,merry,1,leery,,,,,,,,,,
lefty,3,12,pithy,3,lefty,,,,,,,,,,,,
legal,4,55,penal,4,cadge,1,legal,,,,,,,,,,
leggy,4,106,lined,2,leech,1,leggy,,,,,,,,,,
lemon,3,19,melon,1,lemon,,,,,,,,,,,,
lemur,4,102,drier,2,femur,1,lemur,,,,,,,,,,
leper,5,102,drier,22,buhls,3,flype,1,leper,,,,,,,,
level,3,106,lined,1,level,,,,,,,,,,,,
lever,5,102,drier,22,buhls,3,flype,1,lever,,,,,,,,
libel,3,106,lined,1,libel,,,,,,,,,,,,
liege,4,83,suing,3,bilge,1,liege,,,,,,,,,,
light,5,63,suint,7,humid,4,awful,1,light,,,,,,,,
liken,3,106,lined,1,liken,,,,,,,,,,,,
lilac,3,112,layin,1,lilac,,,,,,,,,,,,
limbo,3,66,snool,2,limbo,,,,,,,,,,,,
limit,4,63,suint,7,humid,1,limit,,,,,,,,,,
linen,3,106,lined,1,linen,,,,,,,,,,,,
liner,4,102,drier,15,final,1,liner,,,,,,,,,,
lingo,3,66,snool,1,lingo,,,,,,,,,,,,
lipid,4,195,shily,7,picul,1,lipid,,,,,,,,,,
lithe,3,17,liths,1,lithe,,,,,,,,,,,,
liver,4,102,drier,15,final,1,liver,,,,,,,,,,
livid,4,195,shily,7,picul,1,livid,,,,,,,,,,
llama,4,71,slick,4,banda,2,llama,,,,,,,,,,
loamy,3,5,lymph,1,loamy,,,,,,,,,,,,
loath,2,1,loath,,,,,,,,,,,,,,
lobby,4,71,cundy,19,blogs,1,lobby,,,,,,,,,,
local,4,16,comal,3,focal,2,local,,,,,,,,,,
locus,4,71,cundy,4,flush,1,locus,,,,,,,,,,
lodge,3,22,gusli,1,lodge,,,,,,,,,,,,
lofty,3,12,shoyu,1,lofty,,,,,,,,,,,,
logic,3,71,cundy,2,logic,,,,,,,,,,,,
login,4,71,cundy,2,going,1,login,,,,,,,,,,
loopy,4,71,cundy,19,blogs,2,loopy,,,,,,,,,,
loose,3,22,gusli,2,loose,,,,,,,,,,,,
lorry,3,18,myrrh,3,lorry,,,,,,,,,,,,
loser,3,20,scowl,1,loser,,,,,,,,,,,,
louse,3,22,gusli,1,louse,,,,,,,,,,,,
lousy,3,71,cundy,1,lousy,,,,,,,,,,,,
lover,3,20,scowl,1,lover,,,,,,,,,,,,
lower,3,20,scowl,1,lower,,,,,,,,,,,,
lowly,5,71,cundy,19,blogs,4,aflaj,1,lowly,,,,,,,,
loyal,3,16,comal,2,loyal,,,,,,,,,,,,
lucid,4,195,shily,7,picul,1,lucid,,,,,,,,,,
lucky,4,195,shily,4,palki,1,lucky,,,,,,,,,,
lumen,3,106,lined,1,lumen,,,,,,,,,,,,
lumpy,4,195,shily,4,palki,1,lumpy,,,,,,,,,,
lunar,4,35,carry,4,argan,1,lunar,,,,,,,,,,
lunch,4,195,shily,3,gulch,1,lunch,,,,,,,,,,
lunge,3,83,suing,2,lunge,,,,,,,,,,,,
lupus,3,195,shily,1,lupus,,,,,,,,,,,,
lurch,3,63,cursi,1,lurch,,,,,,,,,,,,
lurid,3,63,cursi,1,lurid,,,,,,,,,,,,
lusty,4,21,shiny,4,algid,1,lusty,,,,,,,,,,
lying,3,195,shily,1,lying,,,,,,,,,,,,
lymph,4,195,shily,3,glyph,1,lymph,,,,,,,,,,
lynch,4,195,shily,3,glyph,1,lynch,,,,,,,,,,
lyric,4,63,cursi,2,birch,1,lyric,,,,,,,,,,
macaw,4,112,layin,6,gamma,1,macaw,,,,,,,,,,
macho,3,33,salon,3,macho,,,,,,,,,,,,
macro,3,28,armor,1,macro,,,,,,,,,,,,
madam,4,112,layin,6,gamma,1,madam,,,,,,,,,,
madly,5,112,layin,7,dells,2,badly,1,madly,,,,,,,,
mafia,4,112,layin,6,combs,2,mafia,,,,,,,,,,
magic,4,112,layin,6,combs,1,magic,,,,,,,,,,
magma,4,112,layin,6,gamma,1,magma,,,,,,,,,,
maize,3,45,mauls,3,maize,,,,,,,,,,,,
major,3,28,armor,3,major,,,,,,,,,,,,
maker,4,42,baler,14,gymps,1,maker,,,,,,,,,,
mambo,4,33,salon,3,macho,1,mambo,,,,,,,,,,
mamma,4,112,layin,6,gamma,1,mamma,,,,,,,,,,
mammy,5,112,layin,17,ducks,4,bumph,1,mammy,,,,,,,,
manga,4,112,layin,3,fauna,1,manga,,,,,,,,,,
mange,4,45,mauls,3,maize,2,mange,,,,,,,,,,
mango,4,33,salon,2,banjo,1,mango,,,,,,,,,,
mangy,4,112,layin,10,scand,1,mangy,,,,,,,,,,
mania,3,112,layin,3,mania,,,,,,,,,,,,
manic,4,112,layin,3,mania,1,manic,,,,,,,,,,
manly,3,112,layin,1,manly,,,,,,,,,,,,
manor,4,28,armor,3,major,2,manor,,,,,,,,,,
maple,3,45,mauls,1,maple,,,,,,,,,,,,
march,3,35,carry,1,march,,,,,,,,,,,,
marry,4,35,carry,3,harry,2,marry,,,,,,,,,,
marsh,5,35,carry,5,kasha,2,harsh,1,marsh,,,,,,,,
mason,3,33,salon,1,mason,,,,,,,,,,,,
masse,3,45,mauls,1,masse,,,,,,,,,,,,
match,4,50,cunit,7,lymph,1,match,,,,,,,,,,
matey,4,25,cleat,3,eaten,1,matey,,,,,,,,,,
mauve,3,45,mauls,1,mauve,,,,,,,,,,,,
maxim,5,112,layin,6,combs,2,mafia,1,maxim,,,,,,,,
maybe,5,45,mauls,3,maize,2,mange,1,maybe,,,,,,,,
mayor,5,28,armor,3,major,2,manor,1,mayor,,,,,,,,
mealy,3,11,lymph,1,mealy,,,,,,,,,,,,
meant,3,12,lends,1,meant,,,,,,,,,,,,
meaty,3,3,death,1,meaty,,,,,,,,,,,,
mecca,4,55,penal,2,media,1,mecca,,,,,,,,,,
medal,4,55,penal,4,cadge,1,medal,,,,,,,,,,
media,3,55,penal,2,media,,,,,,,,,,,,
medic,4,106,lined,2,edify,1,medic,,,,,,,,,,
melee,4,83,suing,6,celeb,1,melee,,,,,,,,,,
melon,2,19,melon,,,,,,,,,,,,,,
mercy,4,102,drier,10,merry,1,mercy,,,,,,,,,,
merge,4,39,puris,4,vangs,1,merge,,,,,,,,,,
merit,4,29,trier,2,inert,1,merit,,,,,,,,,,
merry,5,102,drier,3,berry,2,ferry,1,merry,,,,,,,,
metal,4,25,cleat,3,fetal,2,metal,,,,,,,,,,
meter,5,29,trier,7,etens,2,deter,1,meter,,,,,,,,
metro,3,6,otter,1,metro,,,,,,,,,,,,
micro,3,57,croon,2,micro,,,,,,,,,,,,
midge,4,83,suing,3,bilge,1,midge,,,,,,,,,,
midst,3,63,suint,2,midst,,,,,,,,,,,,
might,4,63,suint,7,humid,1,might,,,,,,,,,,
milky,4,195,shily,2,filmy,1,milky,,,,,,,,,,
mimic,4,195,shily,10,cumin,1,mimic,,,,,,,,,,
mince,4,83,suing,4,munch,1,mince,,,,,,,,,,
miner,4,102,drier,15,final,1,miner,,,,,,,,,,
minim,4,195,shily,10,cumin,1,minim,,,,,,,,,,
minor,3,57,croon,1,minor,,,,,,,,,,,,
minty,3,21,shiny,1,minty,,,,,,,,,,,,
minus,4,195,shily,3,ficus,1,minus,,,,,,,,,,
mirth,3,6,grimy,1,mirth,,,,,,,,,,,,
miser,5,102,drier,15,final,5,vamps,1,miser,,,,,,,,
missy,4,195,shily,3,gipsy,1,missy,,,,,,,,,,
mocha,3,16,comal,1,mocha,,,,,,,,,,,,
modal,3,16,comal,1,modal,,,,,,,,,,,,
model,3,21,wynds,2,model,,,,,,,,,,,,
modem,4,21,wynds,2,model,1,modem,,,,,,,,,,
mogul,4,71,cundy,2,bough,1,mogul,,,,,,,,,,
moist,4,26,cunit,4,fehme,1,moist,,,,,,,,,,
molar,3,9,byrls,2,molar,,,,,,,,,,,,
moldy,4,71,cundy,6,whomp,1,moldy,,,,,,,,,,
money,5,21,wynds,3,boney,2,honey,1,money,,,,,,,,
month,3,12,shoyu,1,month,,,,,,,,,,,,
moody,4,71,cundy,6,whomp,1,moody,,,,,,,,,,
moose,4,22,gusli,3,copse,2,moose,,,,,,,,,,
moral,4,9,byrls,2,coral,1,moral,,,,,,,,,,
moron,3,18,myrrh,1,moron,,,,,,,,,,,,
morph,3,18,myrrh,1,morph,,,,,,,,,,,,
mossy,4,71,cundy,19,blogs,1,mossy,,,,,,,,,,
motel,3,7,mulct,1,motel,,,,,,,,,,,,
motif,3,26,cunit,1,motif,,,,,,,,,,,,
motor,3,6,curst,1,motor,,,,,,,,,,,,
motto,3,12,shoyu,1,motto,,,,,,,,,,,,
moult,5,26,cunit,3,doubt,2,joust,1,moult,,,,,,,,
mound,4,71,cundy,7,bumfs,1,mound,,,,,,,,,,
mount,3,26,cunit,1,mount,,,,,,,,,,,,
mourn,3,18,myrrh,1,mourn,,,,,,,,,,,,
mouse,4,22,gusli,2,house,1,mouse,,,,,,,,,,
mouth,3,12,shoyu,1,mouth,,,,,,,,,,,,
mover,4,20,scowl,8,nymph,1,mover,,,,,,,,,,
movie,3,22,gusli,2,movie,,,,,,,,,,,,
mower,3,20,scowl,2,mower,,,,,,,,,,,,
mucky,4,195,shily,18,pygmy,2,mucky,,,,,,,,,,
mucus,3,195,shily,1,mucus,,,,,,,,,,,,
muddy,5,195,shily,18,pygmy,2,mucky,1,muddy,,,,,,,,
mulch,4,195,shily,3,gulch,1,mulch,,,,,,,,,,
mummy,5,195,shily,18,pygmy,2,dummy,1,mummy,,,,,,,,
munch,4,195,shily,5,hemps,1,munch,,,,,,,,,,
mural,3,35,carry,2,mural,,,,,,,,,,,,
murky,4,63,cursi,4,alarm,1,murky,,,,,,,,,,
mushy,5,195,shily,5,hypha,2,bushy,1,mushy,,,,,,,,
music,4,195,shily,3,ficus,1,music,,,,,,,,,,
musky,5,195,shily,4,kusso,2,dusky,1,musky,,,,,,,,
musty,4,21,shiny,4,algid,1,musty,,,,,,,,,,
myrrh,3,63,cursi,1,myrrh,,,,,,,,,,,,
nadir,3,35,carry,1,nadir,,,,,,,,,,,,
naive,4,45,mauls,7,dingy,1,naive,,,,,,,,,,
nanny,5,112,layin,10,scand,2,fanny,1,nanny,,,,,,,,
nasal,4,112,layin,4,bancs,1,nasal,,,,,,,,,,
nasty,4,18,patsy,4,shuln,1,nasty,,,,,,,,,,
natal,3,50,cunit,2,natal,,,,,,,,,,,,
naval,4,112,layin,4,bancs,1,naval,,,,,,,,,,
navel,4,55,penal,2,angel,1,navel,,,,,,,,,,
needy,3,106,lined,1,needy,,,,,,,,,,,,
neigh,5,106,lined,6,being,2,feign,1,neigh,,,,,,,,
nerdy,3,102,drier,1,nerdy,,,,,,,,,,,,
nerve,4,39,puris,4,vangs,1,nerve,,,,,,,,,,
never,5,102,drier,22,buhls,4,fawns,1,never,,,,,,,,
newer,5,102,drier,22,buhls,4,fawns,1,newer,,,,,,,,
newly,3,106,lined,1,newly,,,,,,,,,,,,
nicer,4,102,drier,15,final,1,nicer,,,,,,,,,,
niche,4,83,suing,4,munch,1,niche,,,,,,,,,,
niece,4,83,suing,4,munch,1,niece,,,,,,,,,,
night,3,63,suint,1,night,,,,,,,,,,,,
ninja,4,112,layin,4,ainga,1,ninja,,,,,,,,,,
ninny,4,195,shily,13,pownd,1,ninny,,,,,,,,,,
ninth,3,21,shiny,1,ninth,,,,,,,,,,,,
noble,3,22,gusli,1,noble,,,,,,,,,,,,
nobly,3,71,cundy,2,nobly,,,,,,,,,,,,
noise,3,22,gusli,2,noise,,,,,,,,,,,,
noisy,4,71,cundy,2,nobly,1,noisy,,,,,,,,,,
nomad,3,16,comal,2,nomad,,,,,,,,,,,,
noose,5,22,gusli,3,copse,2,moose,1,noose,,,,,,,,
north,3,4,forth,2,north,,,,,,,,,,,,
nosey,3,21,wynds,1,nosey,,,,,,,,,,,,
notch,3,26,cunit,1,notch,,,,,,,,,,,,
novel,4,21,wynds,2,coven,1,novel,,,,,,,,,,
nudge,4,83,suing,2,lunge,1,nudge,,,,,,,,,,
nurse,4,39,puris,3,curse,1,nurse,,,,,,,,,,
nutty,3,21,shiny,1,nutty,,,,,,,,,,,,
nylon,3,66,snool,1,nylon,,,,,,,,,,,,
nymph,3,195,shily,1,nymph,,,,,,,,,,,,
oaken,3,4,cameo,1,oaken,,,,,,,,,,,,
obese,3,30,clons,1,obese,,,,,,,,,,,,
occur,4,57,croon,2,micro,1,occur,,,,,,,,,,
ocean,3,4,cameo,1,ocean,,,,,,,,,,,,
octal,3,17,bloat,1,octal,,,,,,,,,,,,
octet,3,8,detox,2,octet,,,,,,,,,,,,
odder,3,10,order,2,odder,,,,,,,,,,,,
oddly,4,66,snool,2,limbo,1,oddly,,,,,,,,,,
offal,4,33,salon,5,afoul,1,offal,,,,,,,,,,
offer,4,10,order,2,owner,1,offer,,,,,,,,,,
often,4,8,detox,2,octet,1,often,,,,,,,,,,
olden,3,19,melon,1,olden,,,,,,,,,,,,
older,4,10,order,2,odder,1,older,,,,,,,,,,
olive,3,30,clons,1,olive,,,,,,,,,,,,
ombre,3,19,probs,1,ombre,,,,,,,,,,,,
omega,3,4,cameo,1,omega,,,,,,,,,,,,
onion,3,66,snool,1,onion,,,,,,,,,,,,
onset,3,8,detox,1,onset,,,,,,,,,,,,
opera,2,1,opera,,,,,,,,,,,,,,
opine,3,30,clons,2,opine,,,,,,,,,,,,
opium,3,66,snool,4,opium,,,,,,,,,,,,
optic,3,26,stout,1,optic,,,,,,,,,,,,
orbit,3,21,trout,1,orbit,,,,,,,,,,,,
order,2,10,order,,,,,,,,,,,,,,
organ,4,28,armor,4,boong,1,organ,,,,,,,,,,
other,3,6,otter,1,other,,,,,,,,,,,,
otter,2,6,otter,,,,,,,,,,,,,,
ought,3,26,stout,1,ought,,,,,,,,,,,,
ounce,3,30,clons,1,ounce,,,,,,,,,,,,
outdo,3,26,stout,2,outdo,,,,,,,,,,,,
outer,3,6,otter,1,outer,,,,,,,,,,,,
outgo,4,26,stout,2,outdo,1,outgo,,,,,,,,,,
ovary,3,2,bravo,1,ovary,,,,,,,,,,,,
ovate,2,1,ovate,,,,,,,,,,,,,,
overt,3,6,otter,1,overt,,,,,,,,,,,,
ovine,4,30,clons,2,opine,1,ovine,,,,,,,,,,
ovoid,3,66,snool,1,ovoid,,,,,,,,,,,,
owing,4,66,snool,3,bingo,1,owing,,,,,,,,,,
owner,3,10,order,2,owner,,,,,,,,,,,,
oxide,3,30,clons,1,oxide,,,,,,,,,,,,
ozone,3,30,clons,2,ozone,,,,,,,,,,,,
paddy,5,112,layin,17,ducks,2,bawdy,1,paddy,,,,,,,,
pagan,3,112,layin,1,pagan,,,,,,,,,,,,
paint,4,50,cunit,4,flaps,1,paint,,,,,,,,,,
paler,3,42,baler,1,paler,,,,,,,,,,,,
palsy,4,112,layin,7,dells,1,palsy,,,,,,,,,,
panel,3,55,penal,1,panel,,,,,,,,,,,,
panic,4,112,layin,3,mania,1,panic,,,,,,,,,,
pansy,4,112,layin,10,scand,1,pansy,,,,,,,,,,
papal,4,112,layin,6,scull,1,papal,,,,,,,,,,
paper,5,42,baler,14,gymps,3,parch,1,paper,,,,,,,,
parer,5,42,baler,14,gymps,3,parch,1,parer,,,,,,,,
parka,4,35,carry,5,kasha,1,parka,,,,,,,,,,
parry,5,35,carry,3,harry,2,marry,1,parry,,,,,,,,
parse,3,10,garis,1,parse,,,,,,,,,,,,
party,2,2,party,,,,,,,,,,,,,,
pasta,3,18,patsy,1,pasta,,,,,,,,,,,,
paste,4,10,schul,4,tweep,1,paste,,,,,,,,,,
pasty,3,18,patsy,1,pasty,,,,,,,,,,,,
patch,4,50,cunit,7,lymph,1,patch,,,,,,,,,,
patio,3,17,bloat,2,patio,,,,,,,,,,,,
patsy,4,50,cunit,6,aptly,1,patsy,,,,,,,,,,
patty,3,18,patsy,1,patty,,,,,,,,,,,,
pause,4,45,mauls,3,cause,1,pause,,,,,,,,,,
payee,4,45,mauls,7,dingy,1,payee,,,,,,,,,,
payer,4,42,baler,14,gymps,1,payer,,,,,,,,,,
peace,3,42,plush,1,peace,,,,,,,,,,,,
peach,3,11,lymph,1,peach,,,,,,,,,,,,
pearl,3,6,lindy,1,pearl,,,,,,,,,,,,
pecan,3,55,penal,1,pecan,,,,,,,,,,,,
pedal,3,55,penal,1,pedal,,,,,,,,,,,,
penal,2,55,penal,,,,,,,,,,,,,,
pence,5,83,suing,3,fence,2,hence,1,pence,,,,,,,,
