,Number,After 1,2,After 2,3,After 3,4,After 4,5,After 5,6,After 6,7,After 7,8,After 8,9
bawdy,4,1135,layin,80,cadgy,5,bawdy,,,,,,,,,,
beady,4,88,leach,32,beads,1,beady,,,,,,,,,,
beech,4,1054,lined,105,hecks,1,beech,,,,,,,,,,
beefy,4,1054,lined,105,hecks,13,beefy,,,,,,,,,,
befit,4,292,sleet,23,debit,1,befit,,,,,,,,,,
begin,4,1054,lined,22,being,1,begin,,,,,,,,,,
belch,4,1054,lined,88,shell,3,belch,,,,,,,,,,
belly,4,1054,lined,88,shell,6,belly,,,,,,,,,,
bevel,4,1054,lined,62,bleep,2,bevel,,,,,,,,,,
bicep,4,1054,lined,54,bibes,1,bicep,,,,,,,,,,
biddy,4,920,shily,60,dingy,4,biddy,,,,,,,,,,
binge,4,324,guile,12,singe,5,binge,,,,,,,,,,
biome,4,74,close,16,gnome,2,biome,,,,,,,,,,
bitty,4,156,units,17,ditty,4,bitty,,,,,,,,,,
blame,4,95,shale,19,blade,2,blame,,,,,,,,,,
blank,4,356,clash,34,plank,2,blank,,,,,,,,,,
blimp,4,920,shily,18,flick,6,blimp,,,,,,,,,,
blink,4,920,shily,18,flick,2,blink,,,,,,,,,,
block,4,422,snool,14,clock,2,block,,,,,,,,,,
bloke,4,74,close,8,globe,1,bloke,,,,,,,,,,
blown,4,422,snool,9,blond,1,blown,,,,,,,,,,
bluer,4,477,drier,65,luser,3,bluer,,,,,,,,,,
bluff,4,920,shily,15,pluck,3,bluff,,,,,,,,,,
blurb,4,298,cursi,17,brung,1,blurb,,,,,,,,,,
bobby,4,626,lound,207,moobs,6,bobby,,,,,,,,,,
bongo,4,626,lound,68,sonic,8,bongo,,,,,,,,,,
booby,4,626,lound,207,moobs,2,booby,,,,,,,,,,
boost,4,111,tonic,24,boult,1,boost,,,,,,,,,,
bosom,4,626,lound,207,moobs,1,bosom,,,,,,,,,,
bough,4,626,lound,28,cough,3,bough,,,,,,,,,,
bowel,4,264,woven,14,bowed,2,bowel,,,,,,,,,,
braid,4,192,draws,4,brand,1,braid,,,,,,,,,,
brain,4,192,draws,47,crank,2,brain,,,,,,,,,,
brake,4,53,crare,20,grade,11,brake,,,,,,,,,,
brawn,4,192,draws,5,brawl,1,brawn,,,,,,,,,,
break,4,239,baler,4,bread,2,break,,,,,,,,,,
bribe,4,136,prise,15,bride,3,bribe,,,,,,,,,,
bring,4,298,cursi,27,grind,3,bring,,,,,,,,,,
brink,4,298,cursi,27,grind,3,brink,,,,,,,,,,
broad,4,85,armor,10,groan,3,broad,,,,,,,,,,
broke,4,45,prore,19,drone,9,broke,,,,,,,,,,
brook,4,195,croon,14,brood,4,brook,,,,,,,,,,
brown,4,195,croon,8,groin,5,brown,,,,,,,,,,
brunt,4,85,trust,6,bruit,1,brunt,,,,,,,,,,
budge,4,324,guile,8,fudge,5,budge,,,,,,,,,,
buggy,4,920,shily,68,pygmy,3,buggy,,,,,,,,,,
bully,4,920,shily,8,fugly,5,bully,,,,,,,,,,
bunch,4,920,shily,11,humph,4,bunch,,,,,,,,,,
burly,4,298,cursi,20,burry,1,burly,,,,,,,,,,
bushy,4,920,shily,8,hushy,5,bushy,,,,,,,,,,
buxom,4,422,snool,8,idiom,1,buxom,,,,,,,,,,
buyer,4,477,drier,65,luser,7,buyer,,,,,,,,,,
bylaw,4,1135,layin,15,allay,3,bylaw,,,,,,,,,,
cabal,4,1135,layin,85,basal,1,cabal,,,,,,,,,,
cabby,4,1135,layin,80,cadgy,4,cabby,,,,,,,,,,
cabin,4,1135,layin,10,basin,1,cabin,,,,,,,,,,
cacao,4,222,salon,14,campo,1,cacao,,,,,,,,,,
caddy,4,1135,layin,80,cadgy,1,caddy,,,,,,,,,,
cagey,4,499,penal,173,absey,10,cagey,,,,,,,,,,
cairn,4,383,carry,4,caird,1,cairn,,,,,,,,,,
camel,4,499,penal,13,bagel,7,camel,,,,,,,,,,
canal,4,1135,layin,10,banal,2,canal,,,,,,,,,,
candy,4,1135,layin,30,dancy,1,candy,,,,,,,,,,
canny,4,1135,layin,30,dancy,1,canny,,,,,,,,,,
caper,4,239,baler,57,gaper,4,caper,,,,,,,,,,
carol,4,85,armor,11,baron,8,carol,,,,,,,,,,
caste,4,17,saute,6,baste,5,caste,,,,,,,,,,
catty,4,118,nasty,9,batty,4,catty,,,,,,,,,,
cause,4,170,aisle,10,caese,1,cause,,,,,,,,,,
cease,4,95,shale,8,abase,5,cease,,,,,,,,,,
chafe,4,95,shale,5,chace,3,chafe,,,,,,,,,,
champ,4,356,clash,9,chain,5,champ,,,,,,,,,,
chart,4,63,trait,12,apart,10,chart,,,,,,,,,,
check,4,1054,lined,105,hecks,1,check,,,,,,,,,,
cheek,4,1054,lined,95,cepes,1,cheek,,,,,,,,,,
chick,4,920,shily,11,which,1,chick,,,,,,,,,,
chili,4,920,shily,4,child,2,chili,,,,,,,,,,
china,4,1135,layin,40,ainga,5,china,,,,,,,,,,
choke,4,74,close,2,chode,1,choke,,,,,,,,,,
chord,4,195,croon,3,choir,1,chord,,,,,,,,,,
chunk,4,920,shily,5,chuck,1,chunk,,,,,,,,,,
cinch,4,920,shily,9,finch,4,cinch,,,,,,,,,,
civic,4,920,shily,42,cumin,1,civic,,,,,,,,,,
civil,4,920,shily,32,picul,1,civil,,,,,,,,,,
clack,4,356,clash,6,clank,1,clack,,,,,,,,,,
claim,4,356,clash,6,clank,3,claim,,,,,,,,,,
clang,4,356,clash,6,clank,1,clang,,,,,,,,,,
class,4,356,clash,2,clasp,1,class,,,,,,,,,,
cleft,4,292,sleet,4,blent,2,cleft,,,,,,,,,,
clerk,4,477,drier,80,peery,8,clerk,,,,,,,,,,
click,4,920,shily,18,flick,2,click,,,,,,,,,,
cliff,4,920,shily,18,flick,1,cliff,,,,,,,,,,
climb,4,920,shily,18,flick,2,climb,,,,,,,,,,
clink,4,920,shily,18,flick,1,clink,,,,,,,,,,
cloak,4,222,salon,14,afoul,6,cloak,,,,,,,,,,
clout,4,106,stout,5,chout,1,clout,,,,,,,,,,
clown,4,422,snool,9,blond,2,clown,,,,,,,,,,
cluck,4,920,shily,15,pluck,1,cluck,,,,,,,,,,
clued,4,1054,lined,15,bleed,4,clued,,,,,,,,,,
clump,4,920,shily,15,pluck,1,clump,,,,,,,,,,
clung,4,920,shily,15,pluck,1,clung,,,,,,,,,,
coach,4,34,loamy,15,boabs,4,coach,,,,,,,,,,
cocoa,4,149,comal,5,cobia,2,cocoa,,,,,,,,,,
comfy,4,626,lound,207,moobs,7,comfy,,,,,,,,,,
conch,4,626,lound,68,sonic,6,conch,,,,,,,,,,
condo,4,626,lound,13,bonds,3,condo,,,,,,,,,,
conic,4,626,lound,68,sonic,4,conic,,,,,,,,,,
copse,4,149,louse,17,poise,1,copse,,,,,,,,,,
couch,4,626,lound,28,cough,1,couch,,,,,,,,,,
cover,4,87,sower,39,mover,4,cover,,,,,,,,,,
crack,4,192,draws,47,crank,1,crack,,,,,,,,,,
craft,4,63,trait,14,graft,3,craft,,,,,,,,,,
cramp,4,192,draws,47,crank,6,cramp,,,,,,,,,,
crash,4,192,draws,3,brash,1,crash,,,,,,,,,,
crave,4,53,crare,6,crane,5,crave,,,,,,,,,,
crawl,4,192,draws,5,brawl,2,crawl,,,,,,,,,,
cream,4,239,baler,42,creak,1,cream,,,,,,,,,,
creed,4,477,drier,10,breed,4,creed,,,,,,,,,,
creek,4,477,drier,23,creep,3,creek,,,,,,,,,,
creme,4,136,prise,23,brede,7,creme,,,,,,,,,,
crest,4,108,trier,13,crept,1,crest,,,,,,,,,,
crick,4,298,cursi,7,chirk,1,crick,,,,,,,,,,
crier,4,477,drier,5,brier,4,crier,,,,,,,,,,
crime,4,136,prise,15,bride,8,crime,,,,,,,,,,
crimp,4,298,cursi,7,chirk,1,crimp,,,,,,,,,,
crone,4,45,prore,19,drone,4,crone,,,,,,,,,,
crude,4,136,prise,23,brede,2,crude,,,,,,,,,,
cruel,4,477,drier,23,creep,2,cruel,,,,,,,,,,
crumb,4,298,cursi,8,churn,4,crumb,,,,,,,,,,
crust,4,85,trust,3,brust,2,crust,,,,,,,,,,
cubic,4,920,shily,42,cumin,2,cubic,,,,,,,,,,
curio,4,195,croon,2,chiro,1,curio,,,,,,,,,,
curry,4,298,cursi,6,curly,4,curry,,,,,,,,,,
curve,4,136,prise,31,verge,2,curve,,,,,,,,,,
daddy,4,1135,layin,80,cadgy,5,daddy,,,,,,,,,,
dally,4,1135,layin,21,sadly,1,dally,,,,,,,,,,
dandy,4,1135,layin,30,dancy,2,dandy,,,,,,,,,,
datum,4,236,taint,32,latch,10,datum,,,,,,,,,,
debar,4,239,baler,4,abear,3,debar,,,,,,,,,,
debut,4,292,sleet,23,debit,1,debut,,,,,,,,,,
deity,4,113,depth,5,debts,1,deity,,,,,,,,,,
delay,4,499,penal,7,belah,2,delay,,,,,,,,,,
demur,4,477,drier,2,debur,1,demur,,,,,,,,,,
dense,4,324,guile,55,scene,2,dense,,,,,,,,,,
derby,4,477,drier,8,decry,2,derby,,,,,,,,,,
deter,4,108,trier,12,ester,3,deter,,,,,,,,,,
deuce,4,324,guile,19,endue,1,deuce,,,,,,,,,,
devil,4,1054,lined,3,deils,1,devil,,,,,,,,,,
dicey,4,1054,lined,12,bides,2,dicey,,,,,,,,,,
digit,4,237,suint,21,limit,5,digit,,,,,,,,,,
dilly,4,920,shily,8,dimly,1,dilly,,,,,,,,,,
dingo,4,422,snool,21,bingo,3,dingo,,,,,,,,,,
dirty,4,29,birth,4,dirts,1,dirty,,,,,,,,,,
disco,4,422,snool,15,cisco,2,disco,,,,,,,,,,
dodge,4,149,louse,60,dovie,4,dodge,,,,,,,,,,
dodgy,4,626,lound,48,gowds,4,dodgy,,,,,,,,,,
dolly,4,626,lound,23,dolls,1,dolly,,,,,,,,,,
doubt,4,111,tonic,24,boult,1,doubt,,,,,,,,,,
dough,4,626,lound,6,doucs,1,dough,,,,,,,,,,
dowdy,4,626,lound,48,gowds,2,dowdy,,,,,,,,,,
dowel,4,264,woven,14,bowed,1,dowel,,,,,,,,,,
dowry,4,138,horny,6,cowry,2,dowry,,,,,,,,,,
drake,4,53,crare,20,grade,3,drake,,,,,,,,,,
drank,4,192,draws,6,drain,1,drank,,,,,,,,,,
drawn,4,192,draws,2,drawl,1,drawn,,,,,,,,,,
drift,4,85,trust,7,crypt,2,drift,,,,,,,,,,
drill,4,298,cursi,27,grind,2,drill,,,,,,,,,,
drink,4,298,cursi,27,grind,1,drink,,,,,,,,,,
droll,4,195,croon,45,proud,6,droll,,,,,,,,,,
drool,4,195,croon,14,brood,4,drool,,,,,,,,,,
druid,4,298,cursi,3,bruin,1,druid,,,,,,,,,,
drunk,4,298,cursi,17,brung,2,drunk,,,,,,,,,,
dryer,4,477,drier,2,dreer,1,dryer,,,,,,,,,,
dummy,4,920,shily,68,pygmy,3,dummy,,,,,,,,,,
dumpy,4,920,shily,68,pygmy,3,dumpy,,,,,,,,,,
dutch,4,237,suint,11,butch,5,dutch,,,,,,,,,,
eager,4,239,baler,57,gaper,6,eager,,,,,,,,,,
eagle,4,170,aisle,16,cable,9,eagle,,,,,,,,,,
early,4,239,baler,4,earls,1,early,,,,,,,,,,
eater,4,48,tater,9,cater,8,eater,,,,,,,,,,
ebony,4,152,melon,13,ebons,1,ebony,,,,,,,,,,
edict,4,292,sleet,23,debit,1,edict,,,,,,,,,,
egret,4,108,trier,7,beret,1,egret,,,,,,,,,,
eight,4,292,sleet,23,debit,2,eight,,,,,,,,,,
eking,4,1054,lined,22,being,4,eking,,,,,,,,,,
elder,4,477,drier,10,edger,2,elder,,,,,,,,,,
elegy,4,1054,lined,88,shell,4,elegy,,,,,,,,,,
elope,4,74,close,8,globe,2,elope,,,,,,,,,,
email,4,88,leach,6,blaes,1,email,,,,,,,,,,
empty,4,113,depth,2,empts,1,empty,,,,,,,,,,
enema,4,499,penal,30,ashen,4,enema,,,,,,,,,,
enemy,4,1054,lined,32,begun,10,enemy,,,,,,,,,,
enjoy,4,152,melon,5,endow,4,enjoy,,,,,,,,,,
ennui,4,1054,lined,13,benis,1,ennui,,,,,,,,,,
ensue,4,324,guile,19,endue,1,ensue,,,,,,,,,,
enter,4,108,trier,12,ester,1,enter,,,,,,,,,,
epoxy,4,152,melon,19,epoch,1,epoxy,,,,,,,,,,
erect,4,108,trier,13,crept,1,erect,,,,,,,,,,
erode,4,45,prore,19,drone,1,erode,,,,,,,,,,
erupt,4,108,trier,13,crept,1,erupt,,,,,,,,,,
ether,4,108,trier,12,ester,1,ether,,,,,,,,,,
ethic,4,292,sleet,21,fetch,1,ethic,,,,,,,,,,
ethos,4,40,detox,3,escot,1,ethos,,,,,,,,,,
evade,4,95,shale,26,agave,1,evade,,,,,,,,,,
event,4,292,sleet,2,eject,1,event,,,,,,,,,,
evoke,4,74,close,16,gnome,6,evoke,,,,,,,,,,
excel,4,1054,lined,62,bleep,9,excel,,,,,,,,,,
expel,4,1054,lined,62,bleep,2,expel,,,,,,,,,,
exult,4,292,sleet,6,delft,1,exult,,,,,,,,,,
fable,4,170,aisle,16,cable,3,fable,,,,,,,,,,
fairy,4,383,carry,7,dairy,4,fairy,,,,,,,,,,
fancy,4,1135,layin,30,dancy,2,fancy,,,,,,,,,,
fanny,4,1135,layin,30,dancy,8,fanny,,,,,,,,,,
farce,4,61,sarge,18,carve,1,farce,,,,,,,,,,
fault,4,236,taint,19,caput,6,fault,,,,,,,,,,
fauna,4,1135,layin,81,fangs,1,fauna,,,,,,,,,,
favor,4,85,armor,8,valor,2,favor,,,,,,,,,,
feast,4,21,least,4,beast,3,feast,,,,,,,,,,
feign,4,1054,lined,22,being,2,feign,,,,,,,,,,
felon,4,152,melon,3,belon,2,felon,,,,,,,,,,
femur,4,477,drier,4,fleur,1,femur,,,,,,,,,,
fence,4,324,guile,55,scene,3,fence,,,,,,,,,,
feral,4,239,baler,6,areal,3,feral,,,,,,,,,,
ferry,4,477,drier,10,berry,8,ferry,,,,,,,,,,
fetid,4,292,sleet,21,fetch,1,fetid,,,,,,,,,,
fetus,4,292,sleet,16,beths,3,fetus,,,,,,,,,,
fiber,4,477,drier,49,finer,5,fiber,,,,,,,,,,
fibre,4,136,prise,15,dirge,3,fibre,,,,,,,,,,
fiery,4,477,drier,22,fiers,1,fiery,,,,,,,,,,
fifth,4,156,units,17,ditty,3,fifth,,,,,,,,,,
fifty,4,156,units,17,ditty,5,fifty,,,,,,,,,,
fight,4,237,suint,21,limit,9,fight,,,,,,,,,,
fishy,4,920,shily,4,dishy,1,fishy,,,,,,,,,,
flail,4,356,clash,34,plank,15,flail,,,,,,,,,,
flair,4,192,draws,28,chair,3,flair,,,,,,,,,,
flake,4,95,shale,19,blade,11,flake,,,,,,,,,,
flaky,4,356,clash,34,plank,1,flaky,,,,,,,,,,
flare,4,53,crare,21,blare,2,flare,,,,,,,,,,
flesh,4,1054,lined,88,shell,2,flesh,,,,,,,,,,
flirt,4,85,trust,2,chirt,1,flirt,,,,,,,,,,
flood,4,422,snool,10,blood,1,flood,,,,,,,,,,
flora,4,85,armor,14,cargo,3,flora,,,,,,,,,,
flour,4,195,croon,15,flory,1,flour,,,,,,,,,,
flout,4,106,stout,5,chout,3,flout,,,,,,,,,,
fluke,4,324,guile,7,flume,1,fluke,,,,,,,,,,
flush,4,920,shily,5,blush,2,flush,,,,,,,,,,
foggy,4,626,lound,207,moobs,14,foggy,,,,,,,,,,
force,4,27,gorse,12,borde,6,force,,,,,,,,,,
forgo,4,138,horny,49,fordo,1,forgo,,,,,,,,,,
forty,4,16,forth,2,forts,1,forty,,,,,,,,,,
found,4,626,lound,7,bound,6,found,,,,,,,,,,
frail,4,192,draws,47,crank,22,frail,,,,,,,,,,
frank,4,192,draws,47,crank,3,frank,,,,,,,,,,
fraud,4,192,draws,4,brand,1,fraud,,,,,,,,,,
freak,4,239,baler,42,creak,2,freak,,,,,,,,,,
freer,4,477,drier,7,breer,1,freer,,,,,,,,,,
fresh,4,477,drier,24,creps,1,fresh,,,,,,,,,,
friar,4,383,carry,2,briar,1,friar,,,,,,,,,,
fried,4,477,drier,4,cried,3,fried,,,,,,,,,,
frisk,4,298,cursi,6,brisk,1,frisk,,,,,,,,,,
frock,4,195,croon,3,broch,1,frock,,,,,,,,,,
fruit,4,85,trust,6,bruit,1,fruit,,,,,,,,,,
fugue,4,324,guile,8,fudge,1,fugue,,,,,,,,,,
fully,4,920,shily,8,fugly,1,fully,,,,,,,,,,
furry,4,298,cursi,20,burry,6,furry,,,,,,,,,,
gaily,4,1135,layin,3,daily,2,gaily,,,,,,,,,,
gamer,4,239,baler,57,gaper,4,gamer,,,,,,,,,,
gaudy,4,1135,layin,80,cadgy,1,gaudy,,,,,,,,,,
gauge,4,170,aisle,45,vague,3,gauge,,,,,,,,,,
gaunt,4,236,taint,8,daunt,6,gaunt,,,,,,,,,,
gavel,4,499,penal,13,bagel,1,gavel,,,,,,,,,,
gawky,4,1135,layin,80,cadgy,10,gawky,,,,,,,,,,
gayly,4,1135,layin,2,gayal,1,gayly,,,,,,,,,,
gecko,4,152,melon,10,decko,1,gecko,,,,,,,,,,
geeky,4,1054,lined,105,hecks,2,geeky,,,,,,,,,,
genre,4,136,prise,31,verge,1,genre,,,,,,,,,,
giddy,4,920,shily,60,dingy,1,giddy,,,,,,,,,,
girly,4,298,cursi,10,firry,5,girly,,,,,,,,,,
glass,4,356,clash,3,flask,2,glass,,,,,,,,,,
glean,4,499,penal,3,clean,1,glean,,,,,,,,,,
gloat,4,64,bloat,3,float,2,gloat,,,,,,,,,,
glory,4,195,croon,15,flory,1,glory,,,,,,,,,,
gnash,4,356,clash,8,swash,3,gnash,,,,,,,,,,
godly,4,626,lound,23,dolls,1,godly,,,,,,,,,,
going,4,626,lound,29,boing,2,going,,,,,,,,,,
golem,4,264,woven,163,model,2,golem,,,,,,,,,,
golly,4,626,lound,76,folly,7,golly,,,,,,,,,,
goody,4,626,lound,48,gowds,1,goody,,,,,,,,,,
goofy,4,626,lound,207,moobs,15,goofy,,,,,,,,,,
goose,4,149,louse,17,poise,11,goose,,,,,,,,,,
grace,4,53,crare,2,brace,1,grace,,,,,,,,,,
grand,4,192,draws,4,brand,1,grand,,,,,,,,,,
grant,4,63,trait,14,graft,1,grant,,,,,,,,,,
grape,4,53,crare,20,grade,4,grape,,,,,,,,,,
grasp,4,192,draws,3,brash,1,grasp,,,,,,,,,,
great,4,48,tater,5,alert,1,great,,,,,,,,,,
grief,4,477,drier,8,brief,2,grief,,,,,,,,,,
grimy,4,298,cursi,27,grind,4,grimy,,,,,,,,,,
gripe,4,136,prise,2,cripe,1,gripe,,,,,,,,,,
group,4,195,croon,45,proud,1,group,,,,,,,,,,
grout,4,61,trout,2,crout,1,grout,,,,,,,,,,
grown,4,195,croon,8,groin,1,grown,,,,,,,,,,
gruel,4,477,drier,23,creep,5,gruel,,,,,,,,,,
gruff,4,298,cursi,17,brung,2,gruff,,,,,,,,,,
guard,4,192,draws,5,chard,4,guard,,,,,,,,,,
guava,4,356,clash,33,again,1,guava,,,,,,,,,,
guest,4,292,sleet,5,chest,3,guest,,,,,,,,,,
guild,4,920,shily,3,build,1,guild,,,,,,,,,,
guilt,4,237,suint,3,built,2,guilt,,,,,,,,,,
guise,4,324,guile,2,guide,1,guise,,,,,,,,,,
gully,4,920,shily,8,fugly,1,gully,,,,,,,,,,
gumbo,4,422,snool,33,opium,6,gumbo,,,,,,,,,,
gummy,4,920,shily,68,pygmy,1,gummy,,,,,,,,,,
guppy,4,920,shily,68,pygmy,1,guppy,,,,,,,,,,
gusto,4,37,photo,5,ditto,2,gusto,,,,,,,,,,
gusty,4,156,units,7,dusty,5,gusty,,,,,,,,,,
gypsy,4,920,shily,14,dusky,1,gypsy,,,,,,,,,,
habit,4,236,taint,2,davit,1,habit,,,,,,,,,,
halve,4,170,aisle,8,calve,2,halve,,,,,,,,,,
handy,4,1135,layin,30,dancy,6,handy,,,,,,,,,,
harpy,4,383,carry,22,pardy,1,harpy,,,,,,,,,,
harsh,4,383,carry,93,harks,1,harsh,,,,,,,,,,
haven,4,499,penal,30,ashen,1,haven,,,,,,,,,,
heady,4,88,leach,6,heads,1,heady,,,,,,,,,,
heard,4,27,leary,12,beard,1,heard,,,,,,,,,,
heath,4,20,death,4,beath,3,heath,,,,,,,,,,
heave,4,95,shale,2,heame,1,heave,,,,,,,,,,
hefty,4,113,depth,4,hefts,1,hefty,,,,,,,,,,
helix,4,1054,lined,26,bezil,4,helix,,,,,,,,,,
hello,4,152,melon,4,cello,2,hello,,,,,,,,,,
hippy,4,920,shily,4,hinky,1,hippy,,,,,,,,,,
hitch,4,237,suint,26,ditch,8,hitch,,,,,,,,,,
hoist,4,111,tonic,6,foist,4,hoist,,,,,,,,,,
horde,4,27,gorse,12,borde,1,horde,,,,,,,,,,
hotel,4,55,motel,2,botel,1,hotel,,,,,,,,,,
hotly,4,111,tonic,24,boult,1,hotly,,,,,,,,,,
human,4,1135,layin,12,adhan,1,human,,,,,,,,,,
humid,4,920,shily,9,finch,1,humid,,,,,,,,,,
hunch,4,920,shily,11,humph,1,hunch,,,,,,,,,,
husky,4,920,shily,8,hushy,2,husky,,,,,,,,,,
hydro,4,195,croon,5,burro,2,hydro,,,,,,,,,,
hyena,4,499,penal,30,ashen,1,hyena,,,,,,,,,,
hymen,4,1054,lined,28,sheen,1,hymen,,,,,,,,,,
ideal,4,499,penal,7,equal,5,ideal,,,,,,,,,,
idiot,4,106,stout,13,bigot,2,idiot,,,,,,,,,,
idler,4,477,drier,7,cider,1,idler,,,,,,,,,,
iliac,4,1135,layin,32,alibi,3,iliac,,,,,,,,,,
image,4,95,shale,26,agave,2,image,,,,,,,,,,
imply,4,920,shily,8,dimly,1,imply,,,,,,,,,,
index,4,1054,lined,2,indew,1,index,,,,,,,,,,
inept,4,292,sleet,5,fient,1,inept,,,,,,,,,,
infer,4,477,drier,49,finer,1,infer,,,,,,,,,,
ingot,4,106,stout,13,bigot,1,ingot,,,,,,,,,,
inlet,4,292,sleet,7,filet,1,inlet,,,,,,,,,,
inner,4,477,drier,49,finer,1,inner,,,,,,,,,,
inter,4,108,trier,8,biter,1,inter,,,,,,,,,,
itchy,4,237,suint,26,ditch,1,itchy,,,,,,,,,,
ivory,4,195,croon,15,flory,1,ivory,,,,,,,,,,
jerky,4,477,drier,80,peery,8,jerky,,,,,,,,,,
joker,4,87,sower,39,mover,27,joker,,,,,,,,,,
joust,4,111,tonic,24,boult,3,joust,,,,,,,,,,
karma,4,383,carry,93,harks,1,karma,,,,,,,,,,
kayak,4,1135,layin,4,daych,2,kayak,,,,,,,,,,
kiosk,4,422,snool,16,biogs,1,kiosk,,,,,,,,,,
knack,4,356,clash,7,abaca,4,knack,,,,,,,,,,
knave,4,95,shale,26,agave,3,knave,,,,,,,,,,
kneel,4,1054,lined,6,elmen,4,kneel,,,,,,,,,,
knelt,4,292,sleet,2,dwelt,1,knelt,,,,,,,,,,
knife,4,324,guile,33,snipe,2,knife,,,,,,,,,,
known,4,422,snool,2,knock,1,known,,,,,,,,,,
koala,4,34,loamy,6,coala,1,koala,,,,,,,,,,
label,4,499,penal,13,bagel,1,label,,,,,,,,,,
labor,4,85,armor,8,valor,1,labor,,,,,,,,,,
laden,4,499,penal,3,alien,1,laden,,,,,,,,,,
lance,4,170,aisle,8,calve,1,lance,,,,,,,,,,
lapel,4,499,penal,2,appel,1,lapel,,,,,,,,,,
lapse,4,170,aisle,7,FALSE,1,lapse,,,,,,,,,,
large,4,61,sarge,4,barge,3,large,,,,,,,,,,
lasso,4,222,salon,2,gaols,1,lasso,,,,,,,,,,
leafy,4,88,leach,11,leafs,1,leafy,,,,,,,,,,
leapt,4,21,least,2,leant,1,leapt,,,,,,,,,,
lease,4,95,shale,3,blase,2,lease,,,,,,,,,,
leave,4,95,shale,19,blade,3,leave,,,,,,,,,,
lefty,4,113,depth,67,felts,1,lefty,,,,,,,,,,
leggy,4,1054,lined,8,leech,2,leggy,,,,,,,,,,
lemur,4,477,drier,4,fleur,1,lemur,,,,,,,,,,
leper,4,477,drier,65,luser,3,leper,,,,,,,,,,
liege,4,324,guile,4,bilge,2,liege,,,,,,,,,,
liner,4,477,drier,49,finer,5,liner,,,,,,,,,,
lipid,4,920,shily,32,picul,2,lipid,,,,,,,,,,
local,4,149,comal,3,focal,2,local,,,,,,,,,,
locus,4,626,lound,3,lobus,1,locus,,,,,,,,,,
lodge,4,149,louse,9,loche,7,lodge,,,,,,,,,,
lower,4,87,sower,7,cower,6,lower,,,,,,,,,,
lucid,4,920,shily,32,picul,1,lucid,,,,,,,,,,
lucky,4,920,shily,13,bulky,1,lucky,,,,,,,,,,
lumen,4,1054,lined,2,leben,1,lumen,,,,,,,,,,
lunch,4,920,shily,5,gulch,1,lunch,,,,,,,,,,
lunge,4,324,guile,2,bulge,1,lunge,,,,,,,,,,
lurid,4,298,cursi,4,burin,2,lurid,,,,,,,,,,
lymph,4,920,shily,3,glyph,1,lymph,,,,,,,,,,
lynch,4,920,shily,3,glyph,1,lynch,,,,,,,,,,
lyric,4,298,cursi,3,birch,2,lyric,,,,,,,,,,
macho,4,222,salon,14,campo,1,macho,,,,,,,,,,
madam,4,1135,layin,184,gamma,1,madam,,,,,,,,,,
mafia,4,1135,layin,39,camis,4,mafia,,,,,,,,,,
magma,4,1135,layin,184,gamma,1,magma,,,,,,,,,,
mamma,4,1135,layin,184,gamma,1,mamma,,,,,,,,,,
manic,4,1135,layin,9,mania,2,manic,,,,,,,,,,
manor,4,85,armor,3,major,2,manor,,,,,,,,,,
marry,4,383,carry,4,harry,3,marry,,,,,,,,,,
marsh,4,383,carry,93,harks,1,marsh,,,,,,,,,,
mason,4,222,salon,2,bason,1,mason,,,,,,,,,,
masse,4,170,aisle,6,basse,3,masse,,,,,,,,,,
mealy,4,88,leach,15,beals,4,mealy,,,,,,,,,,
meant,4,21,least,2,beaut,1,meant,,,,,,,,,,
meaty,4,20,death,13,beats,2,meaty,,,,,,,,,,
mecca,4,499,penal,13,aecia,1,mecca,,,,,,,,,,
medal,4,499,penal,9,decal,1,medal,,,,,,,,,,
media,4,499,penal,13,aecia,1,media,,,,,,,,,,
merit,4,108,trier,5,inert,1,merit,,,,,,,,,,
metal,4,116,cleat,6,fetal,3,metal,,,,,,,,,,
metro,4,13,otter,2,estro,1,metro,,,,,,,,,,
milky,4,920,shily,11,filmy,1,milky,,,,,,,,,,
mimic,4,920,shily,42,cumin,1,mimic,,,,,,,,,,
mince,4,324,guile,39,niece,4,mince,,,,,,,,,,
minim,4,920,shily,42,cumin,1,minim,,,,,,,,,,
modem,4,264,woven,163,model,2,modem,,,,,,,,,,
mogul,4,626,lound,7,bolus,3,mogul,,,,,,,,,,
moron,4,138,horny,7,boron,1,moron,,,,,,,,,,
moult,4,111,tonic,24,boult,2,moult,,,,,,,,,,
mount,4,111,tonic,5,fount,1,mount,,,,,,,,,,
mouth,4,89,hooty,7,month,1,mouth,,,,,,,,,,
movie,4,149,louse,60,dovie,1,movie,,,,,,,,,,
munch,4,920,shily,11,humph,1,munch,,,,,,,,,,
mural,4,383,carry,44,murva,2,mural,,,,,,,,,,
music,4,920,shily,86,ficus,1,music,,,,,,,,,,
myrrh,4,298,cursi,2,grrrl,1,myrrh,,,,,,,,,,
nasal,4,1135,layin,10,banal,3,nasal,,,,,,,,,,
navel,4,499,penal,2,angel,1,navel,,,,,,,,,,
needy,4,1054,lined,5,deens,1,needy,,,,,,,,,,
nerdy,4,477,drier,7,herds,3,nerdy,,,,,,,,,,
nicer,4,477,drier,49,finer,3,nicer,,,,,,,,,,
niche,4,324,guile,39,niece,1,niche,,,,,,,,,,
