,Number,After 1,2,After 2,3,After 3,4,After 4,5,After 5,6,After 6,7,After 7,8,After 8,9
guava,4,168,clank,31,adapt,1,guava,,,,,,,,,,
guess,3,640,guest,1,guess,,,,,,,,,,,,
guest,2,640,guest,,,,,,,,,,,,,,
guide,3,302,tuile,3,guide,,,,,,,,,,,,
guild,5,577,linty,24,child,2,build,1,guild,,,,,,,,
guile,3,302,tuile,1,guile,,,,,,,,,,,,
guilt,4,577,linty,12,built,2,guilt,,,,,,,,,,
guise,2,49,guise,,,,,,,,,,,,,,
gulch,4,577,linty,13,clump,1,gulch,,,,,,,,,,
gully,6,577,linty,20,bully,6,dully,2,fully,1,gully,,,,,,
gumbo,3,254,biont,7,gumbo,,,,,,,,,,,,
gummy,4,577,linty,54,dumpy,4,gummy,,,,,,,,,,
guppy,4,577,linty,54,dumpy,5,guppy,,,,,,,,,,
gusto,3,170,glost,1,gusto,,,,,,,,,,,,
gusty,4,505,mushy,14,dusty,4,gusty,,,,,,,,,,
gypsy,4,505,mushy,5,gipsy,1,gypsy,,,,,,,,,,
habit,4,769,canty,44,fault,3,habit,,,,,,,,,,
hairy,2,74,hairy,,,,,,,,,,,,,,
halve,3,156,maile,10,halve,,,,,,,,,,,,
handy,4,769,canty,17,manly,12,handy,,,,,,,,,,
happy,5,769,canty,64,badly,22,gawky,3,happy,,,,,,,,
hardy,3,251,rainy,27,hardy,,,,,,,,,,,,
harem,4,257,later,28,ramen,1,harem,,,,,,,,,,
harpy,4,251,rainy,27,hardy,1,harpy,,,,,,,,,,
harry,3,74,hairy,1,harry,,,,,,,,,,,,
harsh,3,161,marsh,1,harsh,,,,,,,,,,,,
haste,5,36,paste,5,baste,4,caste,3,haste,,,,,,,,
hasty,3,601,pasty,5,hasty,,,,,,,,,,,,
hatch,8,769,canty,9,batch,6,latch,4,match,3,patch,2,watch,1,hatch,,
hater,4,257,later,10,cater,9,hater,,,,,,,,,,
haunt,5,769,canty,18,daunt,6,gaunt,4,haunt,,,,,,,,
haute,4,156,maile,40,gauge,6,haute,,,,,,,,,,
haven,4,349,clean,16,taken,8,haven,,,,,,,,,,
havoc,4,195,aloft,54,bacon,2,havoc,,,,,,,,,,
hazel,4,349,clean,51,bagel,4,hazel,,,,,,,,,,
heady,3,51,leach,3,heady,,,,,,,,,,,,
heard,2,16,heard,,,,,,,,,,,,,,
heart,3,16,heard,1,heart,,,,,,,,,,,,
heath,4,51,leach,5,death,4,heath,,,,,,,,,,
heave,4,72,plage,28,knave,5,heave,,,,,,,,,,
heavy,4,51,leach,3,heady,2,heavy,,,,,,,,,,
hedge,4,302,tuile,43,fence,16,hedge,,,,,,,,,,
hefty,3,608,inlet,18,hefty,,,,,,,,,,,,
heist,4,640,guest,5,exist,4,heist,,,,,,,,,,
helix,3,608,inlet,7,helix,,,,,,,,,,,,
hello,4,123,melon,5,cello,2,hello,,,,,,,,,,
hence,4,302,tuile,43,fence,2,hence,,,,,,,,,,
heron,3,64,order,21,heron,,,,,,,,,,,,
hilly,6,577,linty,14,dilly,5,billy,3,filly,2,hilly,,,,,,
hinge,5,302,tuile,46,mince,8,binge,1,hinge,,,,,,,,
hippo,3,254,biont,14,hippo,,,,,,,,,,,,
hippy,4,577,linty,42,dippy,5,hippy,,,,,,,,,,
hitch,6,577,linty,27,dight,7,pitch,2,witch,1,hitch,,,,,,
hoard,3,7,board,1,hoard,,,,,,,,,,,,
hobby,5,369,gouty,97,dowly,41,bobby,1,hobby,,,,,,,,
hoist,4,400,moist,4,foist,3,hoist,,,,,,,,,,
holly,6,369,gouty,97,dowly,14,colly,3,folly,2,holly,,,,,,
homer,5,88,vower,43,joker,37,gomer,1,homer,,,,,,,,
honey,5,177,novel,27,money,5,boney,1,honey,,,,,,,,
honor,3,80,north,1,honor,,,,,,,,,,,,
horde,4,31,forge,11,borde,1,horde,,,,,,,,,,
horny,3,80,north,1,horny,,,,,,,,,,,,
horse,2,9,horse,,,,,,,,,,,,,,
hotel,4,177,novel,11,towel,3,hotel,,,,,,,,,,
hotly,3,369,gouty,11,hotly,,,,,,,,,,,,
hound,3,369,gouty,19,hound,,,,,,,,,,,,
house,3,30,louse,6,house,,,,,,,,,,,,
hovel,3,177,novel,1,hovel,,,,,,,,,,,,
hover,4,88,vower,6,cover,5,hover,,,,,,,,,,
howdy,4,369,gouty,97,dowly,1,howdy,,,,,,,,,,
human,4,769,canty,60,align,4,human,,,,,,,,,,
humid,4,577,linty,27,quich,1,humid,,,,,,,,,,
humor,4,143,croon,20,tumor,2,humor,,,,,,,,,,
humph,4,577,linty,11,chump,2,humph,,,,,,,,,,
humus,3,505,mushy,3,humus,,,,,,,,,,,,
hunch,6,577,linty,7,bunch,4,munch,2,punch,1,hunch,,,,,,
hunky,4,577,linty,20,funky,4,hunky,,,,,,,,,,
hurry,3,46,chirl,2,hurry,,,,,,,,,,,,
husky,3,505,mushy,2,husky,,,,,,,,,,,,
hussy,4,505,mushy,2,husky,1,hussy,,,,,,,,,,
hutch,5,577,linty,12,butch,5,dutch,1,hutch,,,,,,,,
hydro,3,28,chord,1,hydro,,,,,,,,,,,,
hyena,4,349,clean,11,amend,4,hyena,,,,,,,,,,
hymen,3,608,inlet,16,hymen,,,,,,,,,,,,
hyper,5,401,cider,67,luter,28,fever,1,hyper,,,,,,,,
icily,4,577,linty,3,imply,1,icily,,,,,,,,,,
icing,4,577,linty,18,unzip,4,icing,,,,,,,,,,
ideal,3,349,clean,3,ideal,,,,,,,,,,,,
idiom,3,254,biont,13,idiom,,,,,,,,,,,,
idiot,3,254,biont,2,idiot,,,,,,,,,,,,
idler,3,401,cider,2,idler,,,,,,,,,,,,
idyll,3,577,linty,5,idyll,,,,,,,,,,,,
igloo,4,254,biont,13,idiom,1,igloo,,,,,,,,,,
iliac,3,769,canty,13,iliac,,,,,,,,,,,,
image,3,72,plage,3,image,,,,,,,,,,,,
imbue,3,302,tuile,6,imbue,,,,,,,,,,,,
impel,3,608,inlet,1,impel,,,,,,,,,,,,
imply,3,577,linty,3,imply,,,,,,,,,,,,
inane,4,72,plage,28,knave,2,inane,,,,,,,,,,
inbox,3,254,biont,1,inbox,,,,,,,,,,,,
incur,3,175,briny,10,incur,,,,,,,,,,,,
index,3,608,inlet,4,index,,,,,,,,,,,,
inept,3,608,inlet,1,inept,,,,,,,,,,,,
inert,3,44,leery,9,inert,,,,,,,,,,,,
infer,3,401,cider,14,infer,,,,,,,,,,,,
ingot,3,254,biont,1,ingot,,,,,,,,,,,,
inlay,3,769,canty,3,inlay,,,,,,,,,,,,
inlet,2,608,inlet,,,,,,,,,,,,,,
inner,5,401,cider,14,infer,3,inter,1,inner,,,,,,,,
input,4,577,linty,11,thing,7,input,,,,,,,,,,
inter,4,401,cider,14,infer,3,inter,,,,,,,,,,
intro,3,28,chord,8,intro,,,,,,,,,,,,
ionic,4,369,gouty,69,conic,2,ionic,,,,,,,,,,
irate,5,39,grace,20,drake,14,brame,1,irate,,,,,,,,
irony,5,143,croon,9,frond,5,prong,1,irony,,,,,,,,
islet,3,640,guest,4,islet,,,,,,,,,,,,
issue,3,49,guise,1,issue,,,,,,,,,,,,
itchy,3,577,linty,1,itchy,,,,,,,,,,,,
ivory,4,28,chord,6,glory,2,ivory,,,,,,,,,,
jaunt,6,769,canty,18,daunt,6,gaunt,4,haunt,3,jaunt,,,,,,
jazzy,6,769,canty,64,badly,22,gawky,3,happy,2,jazzy,,,,,,
jelly,4,608,inlet,13,belch,8,jelly,,,,,,,,,,
jerky,4,401,cider,32,perky,2,jerky,,,,,,,,,,
jetty,4,608,inlet,18,hefty,3,jetty,,,,,,,,,,
jewel,4,608,inlet,39,bevel,4,jewel,,,,,,,,,,
jiffy,5,577,linty,42,dippy,19,fizzy,1,jiffy,,,,,,,,
joint,4,369,gouty,29,tonic,3,joint,,,,,,,,,,
joist,5,400,moist,4,foist,3,hoist,1,joist,,,,,,,,
joker,3,88,vower,43,joker,,,,,,,,,,,,
jolly,7,369,gouty,97,dowly,14,colly,3,folly,2,holly,1,jolly,,,,
joust,3,400,moist,3,joust,,,,,,,,,,,,
judge,5,302,tuile,20,fudge,5,budge,2,judge,,,,,,,,
juice,4,302,tuile,3,guide,2,juice,,,,,,,,,,
juicy,3,577,linty,2,juicy,,,,,,,,,,,,
jumbo,4,254,biont,7,gumbo,2,jumbo,,,,,,,,,,
jumpy,4,577,linty,54,dumpy,3,jumpy,,,,,,,,,,
junta,3,769,canty,2,junta,,,,,,,,,,,,
junto,3,254,biont,6,junto,,,,,,,,,,,,
juror,5,143,croon,20,tumor,3,furor,1,juror,,,,,,,,
kappa,4,769,canty,110,mafia,13,kappa,,,,,,,,,,
karma,3,251,rainy,36,karma,,,,,,,,,,,,
kayak,3,769,canty,7,kayak,,,,,,,,,,,,
kebab,4,349,clean,17,begat,2,kebab,,,,,,,,,,
khaki,3,168,clank,9,khaki,,,,,,,,,,,,
kinky,5,577,linty,20,dinky,4,pinky,1,kinky,,,,,,,,
kiosk,3,170,glost,4,kiosk,,,,,,,,,,,,
kitty,5,577,linty,9,bitty,4,ditty,2,kitty,,,,,,,,
knack,3,168,clank,1,knack,,,,,,,,,,,,
knave,3,72,plage,28,knave,,,,,,,,,,,,
knead,3,349,clean,1,knead,,,,,,,,,,,,
kneed,4,608,inlet,11,unfed,2,kneed,,,,,,,,,,
kneel,3,608,inlet,1,kneel,,,,,,,,,,,,
knelt,3,608,inlet,1,knelt,,,,,,,,,,,,
knife,4,302,tuile,18,chine,3,knife,,,,,,,,,,
knock,4,254,biont,6,known,2,knock,,,,,,,,,,
knoll,5,254,biont,6,known,2,knock,1,knoll,,,,,,,,
known,3,254,biont,6,known,,,,,,,,,,,,
koala,3,19,loamy,3,koala,,,,,,,,,,,,
krill,4,175,briny,26,trick,1,krill,,,,,,,,,,
label,4,349,clean,51,bagel,1,label,,,,,,,,,,
labor,4,79,manor,9,valor,1,labor,,,,,,,,,,
laden,3,349,clean,2,laden,,,,,,,,,,,,
ladle,5,156,maile,15,cable,8,eagle,1,ladle,,,,,,,,
lager,3,257,later,9,lager,,,,,,,,,,,,
lance,4,156,maile,10,halve,5,lance,,,,,,,,,,
lanky,4,769,canty,17,manly,1,lanky,,,,,,,,,,
lapel,5,349,clean,51,bagel,4,hazel,1,lapel,,,,,,,,
lapse,3,36,paste,1,lapse,,,,,,,,,,,,
large,3,56,barge,4,large,,,,,,,,,,,,
larva,4,251,rainy,36,karma,7,larva,,,,,,,,,,
lasso,3,80,mason,8,lasso,,,,,,,,,,,,
latch,4,769,canty,9,batch,6,latch,,,,,,,,,,
later,2,257,later,,,,,,,,,,,,,,
lathe,4,156,maile,10,halve,1,lathe,,,,,,,,,,
latte,5,156,maile,10,halve,5,lance,1,latte,,,,,,,,
laugh,4,769,canty,110,mafia,8,laugh,,,,,,,,,,
layer,4,257,later,9,lager,8,layer,,,,,,,,,,
leach,2,51,leach,,,,,,,,,,,,,,
leafy,3,51,leach,7,leafy,,,,,,,,,,,,
leaky,4,51,leach,7,leafy,4,leaky,,,,,,,,,,
leant,4,51,leach,7,leafy,2,leant,,,,,,,,,,
leapt,5,51,leach,7,leafy,2,leant,1,leapt,,,,,,,,
learn,4,16,heard,9,leary,1,learn,,,,,,,,,,
lease,3,15,chase,9,lease,,,,,,,,,,,,
leash,3,70,least,1,leash,,,,,,,,,,,,
least,2,70,least,,,,,,,,,,,,,,
leave,4,72,plage,9,whale,3,leave,,,,,,,,,,
ledge,4,302,tuile,22,delve,1,ledge,,,,,,,,,,
leech,4,608,inlet,26,deely,1,leech,,,,,,,,,,
leery,2,44,leery,,,,,,,,,,,,,,
lefty,3,608,inlet,7,lefty,,,,,,,,,,,,
legal,5,349,clean,17,metal,3,pedal,1,legal,,,,,,,,
leggy,4,608,inlet,26,deely,3,leggy,,,,,,,,,,
lemon,3,123,melon,1,lemon,,,,,,,,,,,,
lemur,4,401,cider,5,femur,1,lemur,,,,,,,,,,
leper,4,401,cider,67,luter,3,leper,,,,,,,,,,
level,4,608,inlet,39,bevel,3,level,,,,,,,,,,
lever,5,401,cider,67,luter,3,leper,1,lever,,,,,,,,
libel,4,608,inlet,15,pixel,5,libel,,,,,,,,,,
liege,4,302,tuile,8,bilge,2,liege,,,,,,,,,,
light,3,577,linty,4,light,,,,,,,,,,,,
liken,3,608,inlet,6,liken,,,,,,,,,,,,
lilac,4,769,canty,13,iliac,1,lilac,,,,,,,,,,
limbo,3,254,biont,5,limbo,,,,,,,,,,,,
limit,4,577,linty,4,light,2,limit,,,,,,,,,,
linen,4,608,inlet,6,liken,3,linen,,,,,,,,,,
liner,5,401,cider,52,fiver,33,miner,1,liner,,,,,,,,
lingo,4,254,biont,11,dingo,3,lingo,,,,,,,,,,
lipid,3,577,linty,4,lipid,,,,,,,,,,,,
lithe,3,302,tuile,1,lithe,,,,,,,,,,,,
liver,5,401,cider,52,fiver,7,giver,2,liver,,,,,,,,
livid,4,577,linty,4,lipid,1,livid,,,,,,,,,,
llama,4,168,clank,24,plaid,12,llama,,,,,,,,,,
loamy,2,19,loamy,,,,,,,,,,,,,,
loath,3,19,loamy,2,loath,,,,,,,,,,,,
lobby,4,369,gouty,97,dowly,9,lobby,,,,,,,,,,
local,5,132,tonal,15,focal,2,vocal,1,local,,,,,,,,
locus,4,400,moist,215,focus,3,locus,,,,,,,,,,
lodge,3,128,bouge,8,lodge,,,,,,,,,,,,
lofty,3,369,gouty,18,lofty,,,,,,,,,,,,
logic,4,369,gouty,21,login,1,logic,,,,,,,,,,
login,3,369,gouty,21,login,,,,,,,,,,,,
loopy,5,369,gouty,97,dowly,9,lobby,1,loopy,,,,,,,,
loose,3,30,louse,2,loose,,,,,,,,,,,,
lorry,3,29,loury,2,lorry,,,,,,,,,,,,
loser,2,31,loser,,,,,,,,,,,,,,
louse,2,30,louse,,,,,,,,,,,,,,
lousy,4,400,moist,13,bousy,1,lousy,,,,,,,,,,
lover,5,88,vower,6,cover,5,hover,3,lover,,,,,,,,
lower,4,88,vower,8,cower,7,lower,,,,,,,,,,
lowly,4,369,gouty,97,dowly,2,lowly,,,,,,,,,,
loyal,5,132,tonal,15,focal,8,modal,1,loyal,,,,,,,,
lucid,3,577,linty,3,lucid,,,,,,,,,,,,
lucky,3,577,linty,4,lucky,,,,,,,,,,,,
lumen,3,608,inlet,8,lumen,,,,,,,,,,,,
lumpy,4,577,linty,4,lucky,3,lumpy,,,,,,,,,,
lunar,3,251,rainy,12,lunar,,,,,,,,,,,,
lunch,3,577,linty,1,lunch,,,,,,,,,,,,
lunge,4,302,tuile,4,bulge,1,lunge,,,,,,,,,,
lupus,3,505,mushy,98,lupus,,,,,,,,,,,,
lurch,3,175,briny,5,lurch,,,,,,,,,,,,
lurid,4,175,briny,20,girth,4,lurid,,,,,,,,,,
lusty,5,505,mushy,14,dusty,4,gusty,1,lusty,,,,,,,,
lying,3,577,linty,1,lying,,,,,,,,,,,,
lymph,3,577,linty,1,lymph,,,,,,,,,,,,
lynch,3,577,linty,1,lynch,,,,,,,,,,,,
lyric,3,175,briny,3,lyric,,,,,,,,,,,,
macaw,4,769,canty,19,magic,1,macaw,,,,,,,,,,
macho,4,195,aloft,54,bacon,3,macho,,,,,,,,,,
macro,3,16,acorn,1,macro,,,,,,,,,,,,
madam,4,769,canty,110,mafia,4,madam,,,,,,,,,,
madly,4,769,canty,64,badly,1,madly,,,,,,,,,,
mafia,3,769,canty,110,mafia,,,,,,,,,,,,
magic,3,769,canty,19,magic,,,,,,,,,,,,
magma,4,769,canty,110,mafia,7,magma,,,,,,,,,,
maize,3,156,maile,1,maize,,,,,,,,,,,,
major,3,79,manor,3,major,,,,,,,,,,,,
maker,6,257,later,59,gaper,37,waker,2,baker,1,maker,,,,,,
mambo,4,195,aloft,54,bacon,4,mambo,,,,,,,,,,
mamma,5,769,canty,110,mafia,7,magma,1,mamma,,,,,,,,
mammy,7,769,canty,64,badly,22,gawky,3,happy,2,jazzy,1,mammy,,,,
manga,3,769,canty,32,manga,,,,,,,,,,,,
mange,3,156,maile,7,mange,,,,,,,,,,,,
mango,4,195,aloft,54,bacon,3,mango,,,,,,,,,,
mangy,4,769,canty,17,manly,2,mangy,,,,,,,,,,
mania,4,769,canty,32,manga,2,mania,,,,,,,,,,
manic,3,769,canty,5,manic,,,,,,,,,,,,
manly,3,769,canty,17,manly,,,,,,,,,,,,
manor,2,79,manor,,,,,,,,,,,,,,
maple,3,156,maile,2,maple,,,,,,,,,,,,
march,4,251,rainy,36,karma,3,march,,,,,,,,,,
marry,4,74,hairy,6,carry,4,marry,,,,,,,,,,
marsh,2,161,marsh,,,,,,,,,,,,,,
mason,2,80,mason,,,,,,,,,,,,,,
masse,3,36,paste,4,masse,,,,,,,,,,,,
match,5,769,canty,9,batch,6,latch,4,match,,,,,,,,
matey,3,349,clean,86,matey,,,,,,,,,,,,
mauve,4,156,maile,7,mange,5,mauve,,,,,,,,,,
maxim,4,769,canty,110,mafia,3,maxim,,,,,,,,,,
maybe,5,156,maile,7,mange,5,mauve,1,maybe,,,,,,,,
mayor,4,79,manor,3,major,2,mayor,,,,,,,,,,
mealy,4,51,leach,5,dealt,3,mealy,,,,,,,,,,
meant,4,51,leach,16,meaty,1,meant,,,,,,,,,,
meaty,3,51,leach,16,meaty,,,,,,,,,,,,
mecca,4,349,clean,12,facet,2,mecca,,,,,,,,,,
medal,4,349,clean,17,metal,1,medal,,,,,,,,,,
media,4,349,clean,86,matey,2,media,,,,,,,,,,
medic,4,608,inlet,17,edify,6,medic,,,,,,,,,,
melee,4,302,tuile,22,delve,4,melee,,,,,,,,,,
melon,2,123,melon,,,,,,,,,,,,,,
mercy,4,401,cider,11,retch,1,mercy,,,,,,,,,,
merge,4,127,price,34,verge,1,merge,,,,,,,,,,
merit,4,401,cider,26,remit,1,merit,,,,,,,,,,
merry,5,44,leery,15,berry,9,ferry,1,merry,,,,,,,,
metal,3,349,clean,17,metal,,,,,,,,,,,,
meter,5,401,cider,67,luter,3,enter,1,meter,,,,,,,,
metro,2,13,metro,,,,,,,,,,,,,,
micro,3,28,chord,2,micro,,,,,,,,,,,,
midge,4,302,tuile,46,mince,2,midge,,,,,,,,,,
midst,3,505,mushy,17,midst,,,,,,,,,,,,
might,5,577,linty,27,dight,8,fight,3,might,,,,,,,,
milky,5,577,linty,14,dilly,5,filmy,1,milky,,,,,,,,
mimic,4,577,linty,9,civic,1,mimic,,,,,,,,,,
mince,3,302,tuile,46,mince,,,,,,,,,,,,
miner,4,401,cider,52,fiver,33,miner,,,,,,,,,,
minim,4,577,linty,12,finch,5,minim,,,,,,,,,,
minor,3,143,croon,2,minor,,,,,,,,,,,,
minty,3,577,linty,2,minty,,,,,,,,,,,,
minus,3,505,mushy,1,minus,,,,,,,,,,,,
mirth,4,175,briny,20,girth,2,mirth,,,,,,,,,,
miser,3,198,riser,2,miser,,,,,,,,,,,,
missy,3,505,mushy,2,missy,,,,,,,,,,,,
mocha,4,132,tonal,23,comma,1,mocha,,,,,,,,,,
modal,4,132,tonal,15,focal,8,modal,,,,,,,,,,
model,4,177,novel,11,towel,5,model,,,,,,,,,,
modem,4,177,novel,87,motey,5,modem,,,,,,,,,,
mogul,3,369,gouty,2,mogul,,,,,,,,,,,,
moist,2,400,moist,,,,,,,,,,,,,,
molar,3,54,moral,1,molar,,,,,,,,,,,,
moldy,4,369,gouty,97,dowly,1,moldy,,,,,,,,,,
money,3,177,novel,27,money,,,,,,,,,,,,
month,3,369,gouty,11,month,,,,,,,,,,,,
moody,4,369,gouty,97,dowly,7,moody,,,,,,,,,,
moose,5,30,louse,17,poise,10,goose,2,moose,,,,,,,,
moral,2,54,moral,,,,,,,,,,,,,,
moron,4,80,north,10,corny,4,moron,,,,,,,,,,
morph,3,80,north,2,morph,,,,,,,,,,,,
mossy,3,400,moist,4,mossy,,,,,,,,,,,,
motel,5,177,novel,11,towel,3,hotel,1,motel,,,,,,,,
motif,4,369,gouty,29,tonic,4,motif,,,,,,,,,,
motor,3,80,north,4,motor,,,,,,,,,,,,
motto,4,369,gouty,11,month,2,motto,,,,,,,,,,
moult,4,369,gouty,9,mount,1,moult,,,,,,,,,,
mound,6,369,gouty,19,hound,6,bound,4,found,3,mound,,,,,,
mount,3,369,gouty,9,mount,,,,,,,,,,,,
mourn,4,29,loury,9,courd,4,mourn,,,,,,,,,,
mouse,4,30,louse,6,house,5,mouse,,,,,,,,,,
mouth,3,369,gouty,3,mouth,,,,,,,,,,,,
mover,6,88,vower,6,cover,5,hover,3,lover,2,mover,,,,,,
movie,3,128,bouge,66,movie,,,,,,,,,,,,
mower,5,88,vower,8,cower,7,lower,4,mower,,,,,,,,
mucky,4,577,linty,54,dumpy,3,mucky,,,,,,,,,,
mucus,3,505,mushy,16,mucus,,,,,,,,,,,,
muddy,4,577,linty,54,dumpy,1,muddy,,,,,,,,,,
mulch,4,577,linty,13,clump,1,mulch,,,,,,,,,,
mummy,5,577,linty,54,dumpy,4,gummy,1,mummy,,,,,,,,
munch,4,577,linty,7,bunch,4,munch,,,,,,,,,,
mural,4,251,rainy,35,aural,4,mural,,,,,,,,,,
murky,4,175,briny,20,curdy,9,murky,,,,,,,,,,
mushy,2,505,mushy,,,,,,,,,,,,,,
music,3,505,mushy,4,music,,,,,,,,,,,,
musky,3,505,mushy,3,musky,,,,,,,,,,,,
musty,4,505,mushy,3,musky,2,musty,,,,,,,,,,
myrrh,4,46,chirl,2,hurry,1,myrrh,,,,,,,,,,
nadir,3,251,rainy,3,nadir,,,,,,,,,,,,
naive,3,156,maile,7,naive,,,,,,,,,,,,
nanny,6,769,canty,17,manly,12,handy,2,fanny,1,nanny,,,,,,
nasal,4,601,pasty,26,basil,2,nasal,,,,,,,,,,
nasty,4,601,pasty,5,hasty,4,nasty,,,,,,,,,,
natal,4,769,canty,18,daunt,5,natal,,,,,,,,,,
naval,3,769,canty,32,naval,,,,,,,,,,,,
navel,3,349,clean,4,navel,,,,,,,,,,,,
needy,4,608,inlet,24,bench,3,needy,,,,,,,,,,
neigh,5,608,inlet,23,being,3,deign,1,neigh,,,,,,,,
nerdy,3,401,cider,11,nerdy,,,,,,,,,,,,
nerve,4,127,price,34,verge,2,nerve,,,,,,,,,,
never,5,401,cider,67,luter,28,fever,1,never,,,,,,,,
newer,5,401,cider,67,luter,28,fever,1,newer,,,,,,,,
newly,4,608,inlet,3,blend,1,newly,,,,,,,,,,
nicer,3,401,cider,2,nicer,,,,,,,,,,,,
niche,4,302,tuile,46,mince,1,niche,,,,,,,,,,
niece,4,302,tuile,46,mince,1,niece,,,,,,,,,,
night,3,577,linty,3,night,,,,,,,,,,,,
ninja,4,769,canty,20,final,6,ninja,,,,,,,,,,
ninny,4,577,linty,20,dinky,12,ninny,,,,,,,,,,
ninth,3,577,linty,1,ninth,,,,,,,,,,,,
noble,3,128,bouge,8,noble,,,,,,,,,,,,
nobly,5,369,gouty,97,dowly,14,colly,1,nobly,,,,,,,,
noise,4,30,louse,17,poise,3,noise,,,,,,,,,,
noisy,3,400,moist,1,noisy,,,,,,,,,,,,
nomad,3,132,tonal,13,nomad,,,,,,,,,,,,
noose,6,30,louse,17,poise,10,goose,2,moose,1,noose,,,,,,
north,2,80,north,,,,,,,,,,,,,,
nosey,2,138,nosey,,,,,,,,,,,,,,
notch,4,369,gouty,29,tonic,1,notch,,,,,,,,,,
novel,2,177,novel,,,,,,,,,,,,,,
nudge,6,302,tuile,20,fudge,5,budge,2,judge,1,nudge,,,,,,
nurse,2,24,nurse,,,,,,,,,,,,,,
nutty,3,577,linty,1,nutty,,,,,,,,,,,,
nylon,3,254,biont,14,nylon,,,,,,,,,,,,
nymph,3,577,linty,2,nymph,,,,,,,,,,,,
oaken,2,13,oaken,,,,,,,,,,,,,,
obese,3,5,chose,1,obese,,,,,,,,,,,,
occur,3,143,croon,1,occur,,,,,,,,,,,,
ocean,3,13,oaken,1,ocean,,,,,,,,,,,,
octal,3,195,aloft,4,octal,,,,,,,,,,,,
octet,4,123,melon,16,epoch,1,octet,,,,,,,,,,
odder,4,64,order,2,older,1,odder,,,,,,,,,,
oddly,3,254,biont,13,oddly,,,,,,,,,,,,
offal,3,195,aloft,2,offal,,,,,,,,,,,,
offer,4,64,order,16,ofter,1,offer,,,,,,,,,,
often,3,123,melon,1,often,,,,,,,,,,,,
olden,3,123,melon,3,olden,,,,,,,,,,,,
older,3,64,order,2,older,,,,,,,,,,,,
olive,3,62,clone,3,olive,,,,,,,,,,,,
ombre,3,11,chore,2,ombre,,,,,,,,,,,,
omega,3,13,oaken,2,omega,,,,,,,,,,,,
onion,4,254,biont,9,union,2,onion,,,,,,,,,,
onset,2,60,onset,,,,,,,,,,,,,,
opera,2,1,opera,,,,,,,,,,,,,,
opine,3,62,clone,2,opine,,,,,,,,,,,,
opium,4,254,biont,13,idiom,1,opium,,,,,,,,,,
optic,3,254,biont,2,optic,,,,,,,,,,,,
orbit,3,143,croon,5,orbit,,,,,,,,,,,,
order,2,64,order,,,,,,,,,,,,,,
organ,4,79,manor,4,groan,1,organ,,,,,,,,,,
other,4,64,order,16,ofter,1,other,,,,,,,,,,
otter,5,64,order,16,ofter,4,outer,1,otter,,,,,,,,
ought,3,254,biont,4,ought,,,,,,,,,,,,
ounce,3,62,clone,1,ounce,,,,,,,,,,,,
outdo,3,254,biont,7,outdo,,,,,,,,,,,,
outer,4,64,order,16,ofter,4,outer,,,,,,,,,,
outgo,4,254,biont,7,outdo,1,outgo,,,,,,,,,,
ovary,2,3,ovary,,,,,,,,,,,,,,
ovate,2,1,ovate,,,,,,,,,,,,,,
overt,3,13,metro,1,overt,,,,,,,,,,,,
ovine,4,62,clone,2,opine,1,ovine,,,,,,,,,,
ovoid,3,254,biont,9,ovoid,,,,,,,,,,,,
owing,3,254,biont,6,owing,,,,,,,,,,,,
owner,4,64,order,16,ofter,9,owner,,,,,,,,,,
oxide,3,62,clone,11,oxide,,,,,,,,,,,,
ozone,4,62,clone,3,phone,1,ozone,,,,,,,,,,
paddy,4,769,canty,64,badly,4,paddy,,,,,,,,,,
pagan,4,769,canty,32,naval,7,pagan,,,,,,,,,,
paint,5,769,canty,18,daunt,4,faint,2,paint,,,,,,,,
paler,4,257,later,4,baler,3,paler,,,,,,,,,,
palsy,3,601,pasty,2,palsy,,,,,,,,,,,,
panel,4,349,clean,4,navel,1,panel,,,,,,,,,,
panic,4,769,canty,5,manic,1,panic,,,,,,,,,,
pansy,4,601,pasty,2,palsy,1,pansy,,,,,,,,,,
papal,4,769,canty,110,mafia,20,papal,,,,,,,,,,
paper,5,257,later,59,gaper,5,caper,1,paper,,,,,,,,
parer,5,257,later,59,gaper,5,payer,1,parer,,,,,,,,
parka,4,251,rainy,36,karma,1,parka,,,,,,,,,,
parry,5,74,hairy,6,carry,4,marry,1,parry,,,,,,,,
parse,3,8,raise,4,parse,,,,,,,,,,,,
party,4,251,rainy,27,hardy,16,party,,,,,,,,,,
pasta,3,601,pasty,2,pasta,,,,,,,,,,,,
paste,2,36,paste,,,,,,,,,,,,,,
pasty,2,601,pasty,,,,,,,,,,,,,,
patch,6,769,canty,9,batch,6,latch,4,match,3,patch,,,,,,
patio,4,195,aloft,18,baton,3,patio,,,,,,,,,,
patsy,3,601,pasty,1,patsy,,,,,,,,,,,,
patty,5,769,canty,8,batty,3,fatty,2,patty,,,,,,,,
pause,3,36,paste,2,pause,,,,,,,,,,,,
payee,6,156,maile,40,gauge,23,bathe,2,dance,1,payee,,,,,,
payer,4,257,later,59,gaper,5,payer,,,,,,,,,,
peace,3,72,plage,2,peace,,,,,,,,,,,,
peach,4,51,leach,3,beach,2,peach,,,,,,,,,,
pearl,4,16,heard,9,leary,1,pearl,,,,,,,,,,
